# vehicle id = 4
# random fix= 0.46365358
# model label  = ACC1
# model category = TIME_CONTINUOUS_MODEL
# model name = Adaptive-Cruise-Control-Model (short name: ACC)
# physical vehicle length (in m) = 6.00
# position x is defined by vehicle front (on the given road segment)
# origin roadsegment id= 1, exit roadsegment id= -1 (not set=-1)
# Route [roadSegments=[RoadSegment [id=2, userId=2, roadLength=2000.0, laneCount=1], RoadSegment [id=3, userId=3, roadLength=500.0, laneCount=2], RoadSegment [id=4, userId=4, roadLength=2500.0, laneCount=1]], name=main, length=5000.0]
#     t[s],    roadId,      lane,      x[m], totalX[m],    v[m/s],  a[m/s^2],aModel[m/s^2], gap[m],   dv[m/s],distToTL[m],fuelFlow[ml/s],frontVehID,slope[rad]
    209.40,         3,         1,     474.0,   3329.49,    17.309,  -0.00000,  -0.00000,   261.525,  -4.67754,     -1.00,  0.973099,         3, 0.00000
    209.60,         3,         1,     477.4,   3332.95,    17.309,  -0.00000,  -0.00000,   262.461,  -4.67754,     -1.00,  0.973099,         3, 0.00000
    209.80,         3,         1,     480.9,   3336.42,    17.309,  -0.00000,  -0.00000,   263.396,  -4.67754,     -1.00,  0.973099,         3, 0.00000
    210.00,         3,         1,     484.3,   3339.88,    17.309,  -0.00000,  -0.00000,   264.332,  -4.67754,     -1.00,  0.973099,         3, 0.00000
    210.20,         3,         1,     487.8,   3343.34,    17.309,  -0.00000,  -0.00000,   265.267,  -4.67755,     -1.00,  0.973099,         3, 0.00000
    210.40,         3,         1,     491.3,   3346.80,    17.309,  -0.00000,  -0.00000,   266.203,  -4.67755,     -1.00,  0.973099,         3, 0.00000
    210.60,         3,         1,     494.7,   3350.26,    17.309,  -0.00000,  -0.00000,   267.138,  -4.67755,     -1.00,  0.973099,         3, 0.00000
    210.80,         3,         1,     498.2,   3353.73,    17.309,  -0.00000,  -0.00000,   268.074,  -4.67756,     -1.00,  0.973099,         3, 0.00000
    211.00,         3,         1,     501.7,   3357.19,    17.309,  -0.00000,  -0.00000,   269.009,  -4.67756,     -1.00,  0.973099,         3, 0.00000
    211.20,         3,         1,     505.1,   3360.65,    17.309,  -0.00000,  -0.00000,   269.945,  -4.67756,     -1.00,  0.973099,         3, 0.00000
    211.40,         4,         0,       8.6,   3364.11,    17.309,  -0.00000,  -0.00000,   270.880,  -4.67756,     -1.00,  0.973099,         3, 0.00000
    211.60,         4,         0,      12.0,   3367.57,    17.309,  -0.00000,  -0.00000,   271.816,  -4.67756,     -1.00,  0.973099,         3, 0.00000
    211.80,         4,         0,      15.5,   3371.03,    17.309,  -0.00000,  -0.00000,   272.751,  -4.67757,     -1.00,  0.973099,         3, 0.00000
    212.00,         4,         0,      19.0,   3374.50,    17.309,  -0.00000,  -0.00000,   273.687,  -4.67757,     -1.00,  0.973099,         3, 0.00000
    212.20,         4,         0,      22.4,   3377.96,    17.309,  -0.00000,  -0.00000,   274.622,  -4.67757,     -1.00,  0.973099,         3, 0.00000
    212.40,         4,         0,      25.9,   3381.42,    17.309,  -0.00000,  -0.00000,   275.558,  -4.67757,     -1.00,  0.973099,         3, 0.00000
    212.60,         4,         0,      29.3,   3384.88,    17.309,  -0.00000,  -0.00000,   276.494,  -4.67757,     -1.00,  0.973099,         3, 0.00000
    212.80,         4,         0,      32.8,   3388.34,    17.309,  -0.00000,  -0.00000,   277.429,  -4.67758,     -1.00,  0.973099,         3, 0.00000
    213.00,         4,         0,      36.3,   3391.80,    17.309,  -0.00000,  -0.00000,   278.365,  -4.67758,     -1.00,  0.973099,         3, 0.00000
    213.20,         4,         0,      39.7,   3395.27,    17.309,  -0.00000,  -0.00000,   279.300,  -4.67758,     -1.00,  0.973099,         3, 0.00000
    213.40,         4,         0,      43.2,   3398.73,    17.309,  -0.00000,  -0.00000,   280.236,  -4.67758,     -1.00,  0.973099,         3, 0.00000
    213.60,         4,         0,      46.7,   3402.19,    17.309,  -0.00000,  -0.00000,   281.171,  -4.67758,     -1.00,  0.973099,         3, 0.00000
    213.80,         4,         0,      50.1,   3405.65,    17.309,  -0.00000,  -0.00000,   282.107,  -4.67758,     -1.00,  0.973099,         3, 0.00000
    214.00,         4,         0,      53.6,   3409.11,    17.309,  -0.00000,  -0.00000,   283.042,  -4.67758,     -1.00,  0.973099,         3, 0.00000
    214.20,         4,         0,      57.0,   3412.58,    17.309,  -0.00000,  -0.00000,   283.978,  -4.67758,     -1.00,  0.973099,         3, 0.00000
    214.40,         4,         0,      60.5,   3416.04,    17.309,  -0.00000,  -0.00000,   284.913,  -4.67759,     -1.00,  0.973099,         3, 0.00000
    214.60,         4,         0,      64.0,   3419.50,    17.309,  -0.00000,  -0.00000,   285.849,  -4.67759,     -1.00,  0.973099,         3, 0.00000
    214.80,         4,         0,      67.4,   3422.96,    17.309,  -0.00000,  -0.00000,   286.784,  -4.67759,     -1.00,  0.973099,         3, 0.00000
    215.00,         4,         0,      70.9,   3426.42,    17.309,  -0.00000,  -0.00000,   287.720,  -4.67759,     -1.00,  0.973099,         3, 0.00000
    215.20,         4,         0,      74.4,   3429.88,    17.309,  -0.00000,  -0.00000,   288.655,  -4.67759,     -1.00,  0.973099,         3, 0.00000
    215.40,         4,         0,      77.8,   3433.35,    17.309,  -0.00000,  -0.00000,   289.591,  -4.67759,     -1.00,  0.973099,         3, 0.00000
    215.60,         4,         0,      81.3,   3436.81,    17.309,  -0.00000,  -0.00000,   290.526,  -4.67759,     -1.00,  0.973099,         3, 0.00000
    215.80,         4,         0,      84.7,   3440.27,    17.309,  -0.00000,  -0.00000,   291.462,  -4.67759,     -1.00,  0.973099,         3, 0.00000
    216.00,         4,         0,      88.2,   3443.73,    17.309,  -0.00000,  -0.00000,   292.397,  -4.67759,     -1.00,  0.973099,         3, 0.00000
    216.20,         4,         0,      91.7,   3447.19,    17.309,  -0.00000,  -0.00000,   293.333,  -4.67759,     -1.00,  0.973099,         3, 0.00000
    216.40,         4,         0,      95.1,   3450.66,    17.309,  -0.00000,  -0.00000,   294.268,  -4.67759,     -1.00,  0.973099,         3, 0.00000
    216.60,         4,         0,      98.6,   3454.12,    17.309,  -0.00000,  -0.00000,   295.204,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    216.80,         4,         0,     102.0,   3457.58,    17.309,  -0.00000,  -0.00000,   296.139,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    217.00,         4,         0,     105.5,   3461.04,    17.309,  -0.00000,  -0.00000,   297.075,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    217.20,         4,         0,     109.0,   3464.50,    17.309,  -0.00000,  -0.00000,   298.010,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    217.40,         4,         0,     112.4,   3467.96,    17.309,  -0.00000,  -0.00000,   298.946,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    217.60,         4,         0,     115.9,   3471.43,    17.309,  -0.00000,  -0.00000,   299.881,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    217.80,         4,         0,     119.4,   3474.89,    17.309,  -0.00000,  -0.00000,   300.817,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    218.00,         4,         0,     122.8,   3478.35,    17.309,  -0.00000,  -0.00000,   301.752,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    218.20,         4,         0,     126.3,   3481.81,    17.309,  -0.00000,  -0.00000,   302.688,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    218.40,         4,         0,     129.7,   3485.27,    17.309,  -0.00000,  -0.00000,   303.624,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    218.60,         4,         0,     133.2,   3488.74,    17.309,  -0.00000,  -0.00000,   304.559,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    218.80,         4,         0,     136.7,   3492.20,    17.309,  -0.00000,  -0.00000,   305.495,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    219.00,         4,         0,     140.1,   3495.66,    17.309,  -0.00000,  -0.00000,   306.430,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    219.20,         4,         0,     143.6,   3499.12,    17.309,  -0.00000,  -0.00000,   307.366,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    219.40,         4,         0,     147.0,   3502.58,    17.309,  -0.00000,  -0.00000,   308.301,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    219.60,         4,         0,     150.5,   3506.04,    17.309,  -0.00000,  -0.00000,   309.237,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    219.80,         4,         0,     154.0,   3509.51,    17.309,  -0.00000,  -0.00000,   310.172,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    220.00,         4,         0,     157.4,   3512.97,    17.309,  -0.00000,  -0.00000,   311.108,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    220.20,         4,         0,     160.9,   3516.43,    17.309,  -0.00000,  -0.00000,   312.043,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    220.40,         4,         0,     164.4,   3519.89,    17.309,  -0.00000,  -0.00000,   312.979,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    220.60,         4,         0,     167.8,   3523.35,    17.309,  -0.00000,  -0.00000,   313.914,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    220.80,         4,         0,     171.3,   3526.81,    17.309,  -0.00000,  -0.00000,   314.850,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    221.00,         4,         0,     174.7,   3530.28,    17.309,  -0.00000,  -0.00000,   315.785,  -4.67760,     -1.00,  0.973099,         3, 0.00000
    221.20,         4,         0,     178.2,   3533.74,    17.309,  -0.00000,  -0.00000,   316.721,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    221.40,         4,         0,     181.7,   3537.20,    17.309,  -0.00000,  -0.00000,   317.656,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    221.60,         4,         0,     185.1,   3540.66,    17.309,  -0.00000,  -0.00000,   318.592,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    221.80,         4,         0,     188.6,   3544.12,    17.309,  -0.00000,  -0.00000,   319.527,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    222.00,         4,         0,     192.1,   3547.59,    17.309,  -0.00000,  -0.00000,   320.463,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    222.20,         4,         0,     195.5,   3551.05,    17.309,  -0.00000,  -0.00000,   321.398,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    222.40,         4,         0,     199.0,   3554.51,    17.309,  -0.00000,  -0.00000,   322.334,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    222.60,         4,         0,     202.4,   3557.97,    17.309,  -0.00000,  -0.00000,   323.269,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    222.80,         4,         0,     205.9,   3561.43,    17.309,  -0.00000,  -0.00000,   324.205,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    223.00,         4,         0,     209.4,   3564.89,    17.309,  -0.00000,  -0.00000,   325.141,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    223.20,         4,         0,     212.8,   3568.36,    17.309,  -0.00000,  -0.00000,   326.076,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    223.40,         4,         0,     216.3,   3571.82,    17.309,  -0.00000,  -0.00000,   327.012,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    223.60,         4,         0,     219.7,   3575.28,    17.309,  -0.00000,  -0.00000,   327.947,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    223.80,         4,         0,     223.2,   3578.74,    17.309,  -0.00000,  -0.00000,   328.883,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    224.00,         4,         0,     226.7,   3582.20,    17.309,  -0.00000,  -0.00000,   329.818,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    224.20,         4,         0,     230.1,   3585.67,    17.309,  -0.00000,  -0.00000,   330.754,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    224.40,         4,         0,     233.6,   3589.13,    17.309,  -0.00000,  -0.00000,   331.689,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    224.60,         4,         0,     237.1,   3592.59,    17.309,  -0.00000,  -0.00000,   332.625,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    224.80,         4,         0,     240.5,   3596.05,    17.309,  -0.00000,  -0.00000,   333.560,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    225.00,         4,         0,     244.0,   3599.51,    17.309,  -0.00000,  -0.00000,   334.496,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    225.20,         4,         0,     247.4,   3602.97,    17.309,  -0.00000,  -0.00000,   335.431,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    225.40,         4,         0,     250.9,   3606.44,    17.309,  -0.00000,  -0.00000,   336.367,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    225.60,         4,         0,     254.4,   3609.90,    17.309,  -0.00000,  -0.00000,   337.302,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    225.80,         4,         0,     257.8,   3613.36,    17.309,  -0.00000,  -0.00000,   338.238,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    226.00,         4,         0,     261.3,   3616.82,    17.309,  -0.00000,  -0.00000,   339.173,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    226.20,         4,         0,     264.7,   3620.28,    17.309,  -0.00000,  -0.00000,   340.109,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    226.40,         4,         0,     268.2,   3623.75,    17.309,  -0.00000,  -0.00000,   341.044,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    226.60,         4,         0,     271.7,   3627.21,    17.309,  -0.00000,  -0.00000,   341.980,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    226.80,         4,         0,     275.1,   3630.67,    17.309,  -0.00000,  -0.00000,   342.915,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    227.00,         4,         0,     278.6,   3634.13,    17.309,  -0.00000,  -0.00000,   343.851,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    227.20,         4,         0,     282.1,   3637.59,    17.309,  -0.00000,  -0.00000,   344.786,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    227.40,         4,         0,     285.5,   3641.05,    17.309,  -0.00000,  -0.00000,   345.722,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    227.60,         4,         0,     289.0,   3644.52,    17.309,  -0.00000,  -0.00000,   346.658,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    227.80,         4,         0,     292.4,   3647.98,    17.309,  -0.00000,  -0.00000,   347.593,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    228.00,         4,         0,     295.9,   3651.44,    17.309,  -0.00000,  -0.00000,   348.529,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    228.20,         4,         0,     299.4,   3654.90,    17.309,  -0.00000,  -0.00000,   349.464,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    228.40,         4,         0,     302.8,   3658.36,    17.309,  -0.00000,  -0.00000,   350.400,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    228.60,         4,         0,     306.3,   3661.82,    17.309,  -0.00000,  -0.00000,   351.335,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    228.80,         4,         0,     309.8,   3665.29,    17.309,  -0.00000,  -0.00000,   352.271,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    229.00,         4,         0,     313.2,   3668.75,    17.309,  -0.00000,  -0.00000,   353.206,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    229.20,         4,         0,     316.7,   3672.21,    17.309,  -0.00000,  -0.00000,   354.142,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    229.40,         4,         0,     320.1,   3675.67,    17.309,  -0.00000,  -0.00000,   355.077,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    229.60,         4,         0,     323.6,   3679.13,    17.309,  -0.00000,  -0.00000,   356.013,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    229.80,         4,         0,     327.1,   3682.60,    17.309,  -0.00000,  -0.00000,   356.948,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    230.00,         4,         0,     330.5,   3686.06,    17.309,  -0.00000,  -0.00000,   357.884,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    230.20,         4,         0,     334.0,   3689.52,    17.309,  -0.00000,  -0.00000,   358.819,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    230.40,         4,         0,     337.4,   3692.98,    17.309,  -0.00000,  -0.00000,   359.755,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    230.60,         4,         0,     340.9,   3696.44,    17.309,  -0.00000,  -0.00000,   360.690,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    230.80,         4,         0,     344.4,   3699.90,    17.309,  -0.00000,  -0.00000,   361.626,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    231.00,         4,         0,     347.8,   3703.37,    17.309,  -0.00000,  -0.00000,   362.561,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    231.20,         4,         0,     351.3,   3706.83,    17.309,  -0.00000,  -0.00000,   363.497,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    231.40,         4,         0,     354.8,   3710.29,    17.309,  -0.00000,  -0.00000,   364.432,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    231.60,         4,         0,     358.2,   3713.75,    17.309,  -0.00000,  -0.00000,   365.368,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    231.80,         4,         0,     361.7,   3717.21,    17.309,  -0.00000,  -0.00000,   366.303,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    232.00,         4,         0,     365.1,   3720.68,    17.309,  -0.00000,  -0.00000,   367.239,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    232.20,         4,         0,     368.6,   3724.14,    17.309,  -0.00000,  -0.00000,   368.175,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    232.40,         4,         0,     372.1,   3727.60,    17.309,  -0.00000,  -0.00000,   369.110,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    232.60,         4,         0,     375.5,   3731.06,    17.309,  -0.00000,  -0.00000,   370.046,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    232.80,         4,         0,     379.0,   3734.52,    17.309,  -0.00000,  -0.00000,   370.981,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    233.00,         4,         0,     382.5,   3737.98,    17.309,  -0.00000,  -0.00000,   371.917,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    233.20,         4,         0,     385.9,   3741.45,    17.309,  -0.00000,  -0.00000,   372.852,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    233.40,         4,         0,     389.4,   3744.91,    17.309,  -0.00000,  -0.00000,   373.788,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    233.60,         4,         0,     392.8,   3748.37,    17.309,  -0.00000,  -0.00000,   374.723,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    233.80,         4,         0,     396.3,   3751.83,    17.309,  -0.00000,  -0.00000,   375.659,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    234.00,         4,         0,     399.8,   3755.29,    17.309,  -0.00000,  -0.00000,   376.594,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    234.20,         4,         0,     403.2,   3758.76,    17.309,  -0.00000,  -0.00000,   377.530,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    234.40,         4,         0,     406.7,   3762.22,    17.309,  -0.00000,  -0.00000,   378.465,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    234.60,         4,         0,     410.1,   3765.68,    17.309,  -0.00000,  -0.00000,   379.401,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    234.80,         4,         0,     413.6,   3769.14,    17.309,  -0.00000,  -0.00000,   380.336,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    235.00,         4,         0,     417.1,   3772.60,    17.309,  -0.00000,  -0.00000,   381.272,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    235.20,         4,         0,     420.5,   3776.06,    17.309,  -0.00000,  -0.00000,   382.207,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    235.40,         4,         0,     424.0,   3779.53,    17.309,  -0.00000,  -0.00000,   383.143,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    235.60,         4,         0,     427.5,   3782.99,    17.309,  -0.00000,  -0.00000,   384.078,  -4.67761,     -1.00,  0.973099,         3, 0.00000
    235.80,         4,         0,     430.9,   3786.45,    17.309,  -0.00000,  -0.00000,   385.013,  -4.66783,     -1.00,  0.973099,         3, 0.00000
    236.00,         4,         0,     434.4,   3789.91,    17.309,  -0.00000,  -0.00000,   385.943,  -4.62785,     -1.00,  0.973099,         3, 0.00000
    236.20,         4,         0,     437.8,   3793.37,    17.309,  -0.00000,  -0.00000,   386.861,  -4.55631,     -1.00,  0.973099,         3, 0.00000
    236.40,         4,         0,     441.3,   3796.83,    17.309,  -0.00000,  -0.00000,   387.762,  -4.45214,     -1.00,  0.973099,         3, 0.00000
    236.60,         4,         0,     444.8,   3800.30,    17.309,  -0.00000,  -0.00000,   388.638,  -4.31456,     -1.00,  0.973099,         3, 0.00000
    236.80,         4,         0,     448.2,   3803.76,    17.309,  -0.00000,  -0.00000,   389.484,  -4.14316,     -1.00,  0.973099,         3, 0.00000
    237.00,         4,         0,     451.7,   3807.22,    17.309,  -0.00000,  -0.00000,   390.292,  -3.93790,     -1.00,  0.973099,         3, 0.00000
    237.20,         4,         0,     455.1,   3810.68,    17.309,  -0.00000,  -0.00000,   391.056,  -3.69911,     -1.00,  0.973099,         3, 0.00000
    237.40,         4,         0,     458.6,   3814.14,    17.309,  -0.00000,  -0.00000,   391.769,  -3.42749,     -1.00,  0.973099,         3, 0.00000
    237.60,         4,         0,     462.1,   3817.61,    17.309,  -0.00000,  -0.00000,   392.424,  -3.12409,     -1.00,  0.973099,         3, 0.00000
    237.80,         4,         0,     465.5,   3821.07,    17.309,  -0.00000,  -0.00000,   393.015,  -2.79030,     -1.00,  0.973099,         3, 0.00000
    238.00,         4,         0,     469.0,   3824.53,    17.309,  -0.00000,  -0.00000,   393.537,  -2.42775,     -1.00,  0.973099,         3, 0.00000
    238.20,         4,         0,     472.5,   3827.99,    17.309,  -0.00000,  -0.00000,   393.984,  -2.03830,     -1.00,  0.973099,         3, 0.00000
    238.40,         4,         0,     475.9,   3831.45,    17.309,  -0.00000,  -0.00000,   394.350,  -1.62399,     -1.00,  0.973099,         3, 0.00000
    238.60,         4,         0,     479.4,   3834.91,    17.309,  -0.00000,  -0.00000,   394.631,  -1.18696,     -1.00,  0.973099,         3, 0.00000
    238.80,         4,         0,     482.8,   3838.38,    17.309,  -0.00000,  -0.00000,   394.823,  -0.72941,     -1.00,  0.973099,         3, 0.00000
    239.00,         4,         0,     486.3,   3841.84,    17.309,  -0.00000,  -0.00000,   394.921,  -0.25357,     -1.00,  0.973099,         3, 0.00000
    239.20,         4,         0,     489.8,   3845.30,    17.309,  -0.00000,  -0.00000,   394.922,   0.23837,     -1.00,  0.973099,         3, 0.00000
    239.40,         4,         0,     493.2,   3848.76,    17.309,  -0.00000,  -0.00000,   394.824,   0.74428,     -1.00,  0.973099,         3, 0.00000
    239.60,         4,         0,     496.7,   3852.22,    17.309,  -0.00000,  -0.00000,   394.624,   1.26211,     -1.00,  0.973099,         3, 0.00000
    239.80,         4,         0,     500.2,   3855.69,    17.309,  -0.00000,  -0.00000,   394.318,   1.78991,     -1.00,  0.973099,         3, 0.00000
    240.00,         4,         0,     503.6,   3859.15,    17.309,  -0.00000,  -0.00000,   393.907,   2.32584,     -1.00,  0.973099,         3, 0.00000
    240.20,         4,         0,     507.1,   3862.61,    17.309,  -0.00000,  -0.00000,   393.387,   2.86815,     -1.00,  0.973099,         3, 0.00000
    240.40,         4,         0,     510.5,   3866.07,    17.309,  -0.00000,  -0.00000,   392.759,   3.41524,     -1.00,  0.973099,         3, 0.00000
    240.60,         4,         0,     514.0,   3869.53,    17.309,  -0.00000,  -0.00000,   392.021,   3.96561,     -1.00,  0.973099,         3, 0.00000
    240.80,         4,         0,     517.5,   3872.99,    17.309,  -0.00000,  -0.00000,   391.173,   4.51786,     -1.00,  0.973099,         3, 0.00000
    241.00,         4,         0,     520.9,   3876.46,    17.309,  -0.00000,  -0.00000,   390.214,   5.07072,     -1.00,  0.973099,         3, 0.00000
    241.20,         4,         0,     524.4,   3879.92,    17.309,  -0.00000,  -0.00000,   389.144,   5.62297,     -1.00,  0.973099,         3, 0.00000
    241.40,         4,         0,     527.8,   3883.38,    17.309,  -0.00000,  -0.00000,   387.965,   6.17348,     -1.00,  0.973099,         3, 0.00000
    241.60,         4,         0,     531.3,   3886.84,    17.309,  -0.00000,  -0.00000,   386.675,   6.72118,     -1.00,  0.973099,         3, 0.00000
    241.80,         4,         0,     534.8,   3890.30,    17.309,  -0.00000,  -0.00000,   385.277,   7.26503,     -1.00,  0.973099,         3, 0.00000
    242.00,         4,         0,     538.2,   3893.77,    17.309,  -0.00000,  -0.00000,   383.770,   7.80403,     -1.00,  0.973099,         3, 0.00000
    242.20,         4,         0,     541.7,   3897.23,    17.309,  -0.00000,  -0.00000,   382.156,   8.33718,     -1.00,  0.973099,         3, 0.00000
    242.40,         4,         0,     545.2,   3900.69,    17.309,  -0.00000,  -0.00000,   380.436,   8.86350,     -1.00,  0.973099,         3, 0.00000
    242.60,         4,         0,     548.6,   3904.15,    17.309,  -0.00000,  -0.00000,   378.611,   9.38201,     -1.00,  0.973099,         3, 0.00000
    242.80,         4,         0,     552.1,   3907.61,    17.309,  -0.00000,  -0.00000,   376.684,   9.89171,     -1.00,  0.973099,         3, 0.00000
    243.00,         4,         0,     555.5,   3911.07,    17.309,  -0.00000,  -0.00000,   374.655,  10.39158,     -1.00,  0.973099,         3, 0.00000
    243.20,         4,         0,     559.0,   3914.54,    17.309,  -0.00000,  -0.00000,   372.528,  10.88061,     -1.00,  0.973099,         3, 0.00000
    243.40,         4,         0,     562.5,   3918.00,    17.309,  -0.00000,  -0.00000,   370.304,  11.35778,     -1.00,  0.973099,         3, 0.00000
    243.60,         4,         0,     565.9,   3921.46,    17.309,  -0.00000,  -0.00000,   367.986,  11.82203,     -1.00,  0.973099,         3, 0.00000
    243.80,         4,         0,     569.4,   3924.92,    17.309,  -0.00000,  -0.00000,   365.577,  12.27235,     -1.00,  0.973099,         3, 0.00000
    244.00,         4,         0,     572.8,   3928.38,    17.309,  -0.00000,  -0.00000,   363.079,  12.70771,     -1.00,  0.973099,         3, 0.00000
    244.20,         4,         0,     576.3,   3931.84,    17.309,  -0.00000,  -0.00000,   360.495,  13.12711,     -1.00,  0.973099,         3, 0.00000
    244.40,         4,         0,     579.8,   3935.31,    17.309,  -0.00000,  -0.00000,   357.830,  13.52960,     -1.00,  0.973099,         3, 0.00000
    244.60,         4,         0,     583.2,   3938.77,    17.309,  -0.00000,  -0.00000,   355.085,  13.91426,     -1.00,  0.973099,         3, 0.00000
    244.80,         4,         0,     586.7,   3942.23,    17.309,  -0.00000,  -0.00000,   352.266,  14.28026,     -1.00,  0.973099,         3, 0.00000
    245.00,         4,         0,     590.2,   3945.69,    17.309,  -0.00000,  -0.00000,   349.375,  14.62683,     -1.00,  0.973099,         3, 0.00000
    245.20,         4,         0,     593.6,   3949.15,    17.309,  -0.00000,  -0.00000,   346.417,  14.95332,     -1.00,  0.973099,         3, 0.00000
    245.40,         4,         0,     597.1,   3952.62,    17.309,  -0.00000,  -0.00000,   343.396,  15.25915,     -1.00,  0.973099,         3, 0.00000
    245.60,         4,         0,     600.5,   3956.08,    17.309,  -0.00000,  -0.00000,   340.316,  15.54387,     -1.00,  0.973099,         3, 0.00000
    245.80,         4,         0,     604.0,   3959.54,    17.309,  -0.00000,  -0.00000,   337.180,  15.80712,     -1.00,  0.973099,         3, 0.00000
    246.00,         4,         0,     607.5,   3963.00,    17.309,  -0.00000,  -0.00000,   333.995,  16.04864,     -1.00,  0.973099,         3, 0.00000
