# vehicle id = 3
# random fix= 0.90337226
# model label  = ACC1
# model category = TIME_CONTINUOUS_MODEL
# model name = Adaptive-Cruise-Control-Model (short name: ACC)
# physical vehicle length (in m) = 6.00
# position x is defined by vehicle front (on the given road segment)
# origin roadsegment id= 1, exit roadsegment id= -1 (not set=-1)
# Route [roadSegments=[RoadSegment [id=2, userId=2, roadLength=2000.0, laneCount=1], RoadSegment [id=3, userId=3, roadLength=500.0, laneCount=2], RoadSegment [id=4, userId=4, roadLength=2500.0, laneCount=1]], name=main, length=5000.0]
#     t[s],    roadId,      lane,      x[m], totalX[m],    v[m/s],  a[m/s^2],aModel[m/s^2], gap[m],   dv[m/s],distToTL[m],fuelFlow[ml/s],frontVehID,slope[rad]
    287.20,         4,         0,    1201.0,   4592.83,    15.014,   0.19734,   0.19734,    21.270,  -0.11616,     -1.00,  1.207277,         2, 0.00000
    287.40,         4,         0,    1204.0,   4595.83,    15.052,   0.19152,   0.19152,    21.293,  -0.10919,     -1.00,  1.199127,         2, 0.00000
    287.60,         4,         0,    1207.0,   4598.85,    15.090,   0.18578,   0.18578,    21.314,  -0.10242,     -1.00,  1.190989,         2, 0.00000
    287.80,         4,         0,    1210.1,   4601.87,    15.126,   0.18012,   0.18012,    21.334,  -0.09584,     -1.00,  1.182875,         2, 0.00000
    288.00,         4,         0,    1213.1,   4604.90,    15.161,   0.17455,   0.17455,    21.352,  -0.08947,     -1.00,  1.174797,         2, 0.00000
    288.20,         4,         0,    1216.1,   4607.93,    15.194,   0.16906,   0.16906,    21.370,  -0.08330,     -1.00,  1.166765,         2, 0.00000
    288.40,         4,         0,    1219.2,   4610.97,    15.227,   0.16366,   0.16366,    21.386,  -0.07734,     -1.00,  1.158790,         2, 0.00000
    288.60,         4,         0,    1222.2,   4614.02,    15.259,   0.15835,   0.15835,    21.400,  -0.07159,     -1.00,  1.150882,         2, 0.00000
    288.80,         4,         0,    1225.3,   4617.08,    15.289,   0.15314,   0.15314,    21.414,  -0.06604,     -1.00,  1.143053,         2, 0.00000
    289.00,         4,         0,    1228.3,   4620.14,    15.319,   0.14803,   0.14803,    21.427,  -0.06070,     -1.00,  1.135310,         2, 0.00000
    289.20,         4,         0,    1231.4,   4623.20,    15.348,   0.14303,   0.14303,    21.439,  -0.05557,     -1.00,  1.127662,         2, 0.00000
    289.40,         4,         0,    1234.5,   4626.28,    15.375,   0.13812,   0.13812,    21.449,  -0.05064,     -1.00,  1.120119,         2, 0.00000
    289.60,         4,         0,    1237.6,   4629.35,    15.402,   0.13332,   0.13332,    21.459,  -0.04592,     -1.00,  1.112688,         2, 0.00000
    289.80,         4,         0,    1240.6,   4632.44,    15.428,   0.12863,   0.12863,    21.468,  -0.04140,     -1.00,  1.105376,         2, 0.00000
    290.00,         4,         0,    1243.7,   4635.53,    15.452,   0.12405,   0.12405,    21.475,  -0.03708,     -1.00,  1.098189,         2, 0.00000
    290.20,         4,         0,    1246.8,   4638.62,    15.476,   0.11958,   0.11958,    21.482,  -0.03295,     -1.00,  1.091135,         2, 0.00000
    290.40,         4,         0,    1249.9,   4641.72,    15.499,   0.11523,   0.11523,    21.489,  -0.02902,     -1.00,  1.084217,         2, 0.00000
    290.60,         4,         0,    1253.0,   4644.82,    15.522,   0.11098,   0.11098,    21.494,  -0.02529,     -1.00,  1.077442,         2, 0.00000
    290.80,         4,         0,    1256.1,   4647.92,    15.543,   0.10685,   0.10685,    21.499,  -0.02174,     -1.00,  1.070814,         2, 0.00000
    291.00,         4,         0,    1259.2,   4651.04,    15.564,   0.10283,   0.10283,    21.503,  -0.01837,     -1.00,  1.064336,         2, 0.00000
    291.20,         4,         0,    1262.3,   4654.15,    15.583,   0.09892,   0.09892,    21.506,  -0.01519,     -1.00,  1.058011,         2, 0.00000
    291.40,         4,         0,    1265.5,   4657.27,    15.602,   0.09513,   0.09513,    21.509,  -0.01217,     -1.00,  1.051842,         2, 0.00000
    291.60,         4,         0,    1268.6,   4660.39,    15.621,   0.09144,   0.09144,    21.511,  -0.00933,     -1.00,  1.045832,         2, 0.00000
    291.80,         4,         0,    1271.7,   4663.52,    15.638,   0.08787,   0.08787,    21.513,  -0.00666,     -1.00,  1.039982,         2, 0.00000
    292.00,         4,         0,    1274.8,   4666.65,    15.655,   0.08441,   0.08441,    21.514,  -0.00415,     -1.00,  1.034292,         2, 0.00000
    292.20,         4,         0,    1278.0,   4669.78,    15.671,   0.08106,   0.08106,    21.514,  -0.00179,     -1.00,  1.028764,         2, 0.00000
    292.40,         4,         0,    1281.1,   4672.91,    15.687,   0.07782,   0.07782,    21.514,   0.00041,     -1.00,  1.023397,         2, 0.00000
    292.60,         4,         0,    1284.3,   4676.05,    15.702,   0.07468,   0.07468,    21.514,   0.00247,     -1.00,  1.018192,         2, 0.00000
    292.80,         4,         0,    1287.4,   4679.20,    15.716,   0.07165,   0.07165,    21.513,   0.00439,     -1.00,  1.013148,         2, 0.00000
    293.00,         4,         0,    1290.5,   4682.34,    15.730,   0.06872,   0.06872,    21.512,   0.00617,     -1.00,  1.008264,         2, 0.00000
    293.20,         4,         0,    1293.7,   4685.49,    15.743,   0.06590,   0.06590,    21.511,   0.00782,     -1.00,  1.003537,         2, 0.00000
    293.40,         4,         0,    1296.8,   4688.64,    15.756,   0.06317,   0.06317,    21.509,   0.00935,     -1.00,  0.998968,         2, 0.00000
    293.60,         4,         0,    1300.0,   4691.79,    15.768,   0.06055,   0.06055,    21.507,   0.01076,     -1.00,  0.994554,         2, 0.00000
    293.80,         4,         0,    1303.1,   4694.94,    15.779,   0.05802,   0.05802,    21.505,   0.01205,     -1.00,  0.990292,         2, 0.00000
    294.00,         4,         0,    1306.3,   4698.10,    15.791,   0.05558,   0.05558,    21.502,   0.01323,     -1.00,  0.986180,         2, 0.00000
    294.20,         4,         0,    1309.5,   4701.26,    15.801,   0.05323,   0.05323,    21.500,   0.01430,     -1.00,  0.982215,         2, 0.00000
    294.40,         4,         0,    1312.6,   4704.42,    15.811,   0.05098,   0.05098,    21.497,   0.01528,     -1.00,  0.978395,         2, 0.00000
    294.60,         4,         0,    1315.8,   4707.58,    15.821,   0.04881,   0.04881,    21.494,   0.01616,     -1.00,  0.974717,         2, 0.00000
    294.80,         4,         0,    1318.9,   4710.75,    15.830,   0.04672,   0.04672,    21.490,   0.01695,     -1.00,  0.971177,         2, 0.00000
    295.00,         4,         0,    1322.1,   4713.92,    15.839,   0.04472,   0.04472,    21.487,   0.01766,     -1.00,  0.967773,         2, 0.00000
    295.20,         4,         0,    1325.3,   4717.09,    15.848,   0.04279,   0.04279,    21.483,   0.01828,     -1.00,  0.964500,         2, 0.00000
    295.40,         4,         0,    1328.5,   4720.26,    15.856,   0.04095,   0.04095,    21.480,   0.01883,     -1.00,  0.961355,         2, 0.00000
    295.60,         4,         0,    1331.6,   4723.43,    15.864,   0.03918,   0.03918,    21.476,   0.01930,     -1.00,  0.958335,         2, 0.00000
    295.80,         4,         0,    1334.8,   4726.60,    15.872,   0.03748,   0.03748,    21.472,   0.01971,     -1.00,  0.955436,         2, 0.00000
    296.00,         4,         0,    1338.0,   4729.78,    15.879,   0.03585,   0.03585,    21.468,   0.02005,     -1.00,  0.952655,         2, 0.00000
    296.20,         4,         0,    1341.2,   4732.95,    15.886,   0.03429,   0.03429,    21.464,   0.02033,     -1.00,  0.949989,         2, 0.00000
    296.40,         4,         0,    1344.3,   4736.13,    15.892,   0.03280,   0.03280,    21.460,   0.02055,     -1.00,  0.947432,         2, 0.00000
    296.60,         4,         0,    1347.5,   4739.31,    15.898,   0.03137,   0.03137,    21.456,   0.02073,     -1.00,  0.944983,         2, 0.00000
    296.80,         4,         0,    1350.7,   4742.49,    15.904,   0.03000,   0.03000,    21.451,   0.02085,     -1.00,  0.942636,         2, 0.00000
    297.00,         4,         0,    1353.9,   4745.67,    15.910,   0.02869,   0.02869,    21.447,   0.02093,     -1.00,  0.940390,         2, 0.00000
    297.20,         4,         0,    1357.1,   4748.85,    15.916,   0.02743,   0.02743,    21.443,   0.02096,     -1.00,  0.938240,         2, 0.00000
    297.40,         4,         0,    1360.2,   4752.04,    15.921,   0.02623,   0.02623,    21.439,   0.02095,     -1.00,  0.936182,         2, 0.00000
    297.60,         4,         0,    1363.4,   4755.22,    15.926,   0.02508,   0.02508,    21.435,   0.02091,     -1.00,  0.934214,         2, 0.00000
    297.80,         4,         0,    1366.6,   4758.41,    15.931,   0.02399,   0.02399,    21.430,   0.02083,     -1.00,  0.932332,         2, 0.00000
    298.00,         4,         0,    1369.8,   4761.59,    15.935,   0.02294,   0.02294,    21.426,   0.02072,     -1.00,  0.930533,         2, 0.00000
    298.20,         4,         0,    1373.0,   4764.78,    15.940,   0.02194,   0.02194,    21.422,   0.02059,     -1.00,  0.928814,         2, 0.00000
    298.40,         4,         0,    1376.2,   4767.97,    15.944,   0.02098,   0.02098,    21.418,   0.02042,     -1.00,  0.927171,         2, 0.00000
    298.60,         4,         0,    1379.4,   4771.16,    15.948,   0.02007,   0.02007,    21.414,   0.02023,     -1.00,  0.925601,         2, 0.00000
    298.80,         4,         0,    1382.5,   4774.35,    15.952,   0.01919,   0.01919,    21.410,   0.02002,     -1.00,  0.924102,         2, 0.00000
    299.00,         4,         0,    1385.7,   4777.54,    15.955,   0.01836,   0.01836,    21.406,   0.01979,     -1.00,  0.922671,         2, 0.00000
    299.20,         4,         0,    1388.9,   4780.73,    15.959,   0.01756,   0.01756,    21.402,   0.01955,     -1.00,  0.921304,         2, 0.00000
    299.40,         4,         0,    1392.1,   4783.92,    15.962,   0.01680,   0.01680,    21.398,   0.01928,     -1.00,  0.920000,         2, 0.00000
    299.60,         4,         0,    1395.3,   4787.12,    15.965,   0.01608,   0.01608,    21.394,   0.01901,     -1.00,  0.918754,         2, 0.00000
    299.80,         4,         0,    1398.5,   4790.31,    15.969,   0.01538,   0.01538,    21.391,   0.01871,     -1.00,  0.917566,         2, 0.00000
    300.00,         4,         0,    1401.7,   4793.50,    15.971,   0.01472,   0.01472,    21.387,   0.01841,     -1.00,  0.916433,         2, 0.00000
    300.20,         4,         0,    1404.9,   4796.70,    15.974,   0.01409,   0.01409,    21.383,   0.01810,     -1.00,  0.915351,         2, 0.00000
    300.40,         4,         0,    1408.1,   4799.89,    15.977,   0.01349,   0.01349,    21.380,   0.01778,     -1.00,  0.914319,         2, 0.00000
    300.60,         4,         0,    1411.3,   4803.09,    15.980,   0.01291,   0.01291,    21.376,   0.01745,     -1.00,  0.913335,         2, 0.00000
    300.80,         4,         0,    1414.5,   4806.29,    15.982,   0.01237,   0.01237,    21.373,   0.01712,     -1.00,  0.912396,         2, 0.00000
    301.00,         4,         0,    1417.7,   4809.48,    15.984,   0.01184,   0.01184,    21.369,   0.01678,     -1.00,  0.911501,         2, 0.00000
    301.20,         4,         0,    1420.9,   4812.68,    15.987,   0.01134,   0.01134,    21.366,   0.01644,     -1.00,  0.910647,         2, 0.00000
    301.40,         4,         0,    1424.1,   4815.88,    15.989,   0.01087,   0.01087,    21.363,   0.01610,     -1.00,  0.909833,         2, 0.00000
    301.60,         4,         0,    1427.3,   4819.08,    15.991,   0.01041,   0.01041,    21.360,   0.01575,     -1.00,  0.909056,         2, 0.00000
    301.80,         4,         0,    1430.5,   4822.27,    15.993,   0.00998,   0.00998,    21.356,   0.01540,     -1.00,  0.908316,         2, 0.00000
    302.00,         4,         0,    1433.7,   4825.47,    15.995,   0.00956,   0.00956,    21.353,   0.01505,     -1.00,  0.907610,         2, 0.00000
    302.20,         4,         0,    1436.9,   4828.67,    15.997,   0.00917,   0.00917,    21.350,   0.01470,     -1.00,  0.906936,         2, 0.00000
    302.40,         4,         0,    1440.1,   4831.87,    15.998,   0.00879,   0.00879,    21.347,   0.01436,     -1.00,  0.906294,         2, 0.00000
    302.60,         4,         0,    1443.3,   4835.07,    16.000,   0.00843,   0.00843,    21.345,   0.01401,     -1.00,  0.905681,         2, 0.00000
    302.80,         4,         0,    1446.5,   4838.27,    16.002,   0.00809,   0.00809,    21.342,   0.01367,     -1.00,  0.905097,         2, 0.00000
    303.00,         4,         0,    1449.7,   4841.47,    16.003,   0.00776,   0.00776,    21.339,   0.01333,     -1.00,  0.904540,         2, 0.00000
    303.20,         4,         0,    1452.9,   4844.67,    16.005,   0.00745,   0.00745,    21.337,   0.01299,     -1.00,  0.904008,         2, 0.00000
    303.40,         4,         0,    1456.1,   4847.87,    16.006,   0.00715,   0.00715,    21.334,   0.01265,     -1.00,  0.903501,         2, 0.00000
    303.60,         4,         0,    1459.3,   4851.07,    16.008,   0.00686,   0.00686,    21.331,   0.01232,     -1.00,  0.903018,         2, 0.00000
    303.80,         4,         0,    1462.5,   4854.28,    16.009,   0.00659,   0.00659,    21.329,   0.01200,     -1.00,  0.902556,         2, 0.00000
    304.00,         4,         0,    1465.7,   4857.48,    16.010,   0.00633,   0.00633,    21.327,   0.01167,     -1.00,  0.902116,         2, 0.00000
    304.20,         4,         0,    1468.9,   4860.68,    16.011,   0.00608,   0.00608,    21.324,   0.01136,     -1.00,  0.901696,         2, 0.00000
    304.40,         4,         0,    1472.1,   4863.88,    16.013,   0.00584,   0.00584,    21.322,   0.01104,     -1.00,  0.901295,         2, 0.00000
    304.60,         4,         0,    1475.3,   4867.09,    16.014,   0.00562,   0.00562,    21.320,   0.01074,     -1.00,  0.900912,         2, 0.00000
    304.80,         4,         0,    1478.5,   4870.29,    16.015,   0.00540,   0.00540,    21.318,   0.01043,     -1.00,  0.900547,         2, 0.00000
    305.00,         4,         0,    1481.7,   4873.49,    16.016,   0.00519,   0.00519,    21.316,   0.01014,     -1.00,  0.900198,         2, 0.00000
    305.20,         4,         0,    1484.9,   4876.69,    16.017,   0.00499,   0.00499,    21.314,   0.00984,     -1.00,  0.899864,         2, 0.00000
    305.40,         4,         0,    1488.1,   4879.90,    16.018,   0.00481,   0.00481,    21.312,   0.00956,     -1.00,  0.899546,         2, 0.00000
    305.60,         4,         0,    1491.3,   4883.10,    16.019,   0.00462,   0.00462,    21.310,   0.00928,     -1.00,  0.899242,         2, 0.00000
    305.80,         4,         0,    1494.5,   4886.31,    16.020,   0.00445,   0.00445,    21.308,   0.00900,     -1.00,  0.898952,         2, 0.00000
    306.00,         4,         0,    1497.7,   4889.51,    16.020,   0.00429,   0.00429,    21.306,   0.00874,     -1.00,  0.898674,         2, 0.00000
    306.20,         4,         0,    1500.9,   4892.71,    16.021,   0.00413,   0.00413,    21.305,   0.00847,     -1.00,  0.898409,         2, 0.00000
    306.40,         4,         0,    1504.1,   4895.92,    16.022,   0.00397,   0.00397,    21.303,   0.00822,     -1.00,  0.898155,         2, 0.00000
    306.60,         4,         0,    1507.3,   4899.12,    16.023,   0.00383,   0.00383,    21.301,   0.00797,     -1.00,  0.897912,         2, 0.00000
    306.80,         4,         0,    1510.5,   4902.33,    16.024,   0.00369,   0.00369,    21.300,   0.00772,     -1.00,  0.897680,         2, 0.00000
    307.00,         4,         0,    1513.7,   4905.53,    16.024,   0.00356,   0.00356,    21.298,   0.00748,     -1.00,  0.897458,         2, 0.00000
    307.20,         4,         0,    1516.9,   4908.74,    16.025,   0.00343,   0.00343,    21.297,   0.00725,     -1.00,  0.897246,         2, 0.00000
    307.40,         4,         0,    1520.1,   4911.94,    16.026,   0.00331,   0.00331,    21.295,   0.00702,     -1.00,  0.897043,         2, 0.00000
    307.60,         4,         0,    1523.3,   4915.15,    16.026,   0.00319,   0.00319,    21.294,   0.00680,     -1.00,  0.896848,         2, 0.00000
    307.80,         4,         0,    1526.6,   4918.35,    16.027,   0.00308,   0.00308,    21.293,   0.00658,     -1.00,  0.896662,         2, 0.00000
    308.00,         4,         0,    1529.8,   4921.56,    16.027,   0.00297,   0.00297,    21.291,   0.00637,     -1.00,  0.896484,         2, 0.00000
    308.20,         4,         0,    1533.0,   4924.76,    16.028,   0.00286,   0.00286,    21.290,   0.00617,     -1.00,  0.896313,         2, 0.00000
    308.40,         4,         0,    1536.2,   4927.97,    16.029,   0.00277,   0.00277,    21.289,   0.00597,     -1.00,  0.896149,         2, 0.00000
    308.60,         4,         0,    1539.4,   4931.17,    16.029,   0.00267,   0.00267,    21.288,   0.00578,     -1.00,  0.895992,         2, 0.00000
    308.80,         4,         0,    1542.6,   4934.38,    16.030,   0.00258,   0.00258,    21.287,   0.00559,     -1.00,  0.895841,         2, 0.00000
    309.00,         4,         0,    1545.8,   4937.59,    16.030,   0.00249,   0.00249,    21.285,   0.00540,     -1.00,  0.895697,         2, 0.00000
    309.20,         4,         0,    1549.0,   4940.79,    16.031,   0.00241,   0.00241,    21.284,   0.00523,     -1.00,  0.895559,         2, 0.00000
    309.40,         4,         0,    1552.2,   4944.00,    16.031,   0.00233,   0.00233,    21.283,   0.00505,     -1.00,  0.895426,         2, 0.00000
    309.60,         4,         0,    1555.4,   4947.21,    16.032,   0.00225,   0.00225,    21.282,   0.00489,     -1.00,  0.895298,         2, 0.00000
    309.80,         4,         0,    1558.6,   4950.41,    16.032,   0.00217,   0.00217,    21.281,   0.00472,     -1.00,  0.895176,         2, 0.00000
    310.00,         4,         0,    1561.8,   4953.62,    16.032,   0.00210,   0.00210,    21.280,   0.00456,     -1.00,  0.895058,         2, 0.00000
    310.20,         4,         0,    1565.0,   4956.82,    16.033,   0.00203,   0.00203,    21.280,   0.00441,     -1.00,  0.894945,         2, 0.00000
    310.40,         4,         0,    1568.2,   4960.03,    16.033,   0.00197,   0.00197,    21.279,   0.00426,     -1.00,  0.894837,         2, 0.00000
    310.60,         4,         0,    1571.4,   4963.24,    16.034,   0.00190,   0.00190,    21.278,   0.00412,     -1.00,  0.894733,         2, 0.00000
    310.80,         4,         0,    1574.6,   4966.44,    16.034,   0.00184,   0.00184,    21.277,   0.00398,     -1.00,  0.894633,         2, 0.00000
    311.00,         4,         0,    1577.9,   4969.65,    16.034,   0.00178,   0.00178,    21.276,   0.00384,     -1.00,  0.894536,         2, 0.00000
    311.20,         4,         0,    1581.1,   4972.86,    16.035,   0.00172,   0.00172,    21.276,   0.00371,     -1.00,  0.894444,         2, 0.00000
    311.40,         4,         0,    1584.3,   4976.07,    16.035,   0.00167,   0.00167,    21.275,   0.00358,     -1.00,  0.894354,         2, 0.00000
    311.60,         4,         0,    1587.5,   4979.27,    16.035,   0.00161,   0.00161,    21.274,   0.00346,     -1.00,  0.894269,         2, 0.00000
    311.80,         4,         0,    1590.7,   4982.48,    16.036,   0.00156,   0.00156,    21.273,   0.00334,     -1.00,  0.894186,         2, 0.00000
    312.00,         4,         0,    1593.9,   4985.69,    16.036,   0.00151,   0.00151,    21.273,   0.00323,     -1.00,  0.894106,         2, 0.00000
    312.20,         4,         0,    1597.1,   4988.89,    16.036,   0.00147,   0.00147,    21.272,   0.00311,     -1.00,  0.894030,         2, 0.00000
    312.40,         4,         0,    1600.3,   4992.10,    16.036,   0.00142,   0.00142,    21.272,   0.00301,     -1.00,  0.893956,         2, 0.00000
    312.60,         4,         0,    1603.5,   4995.31,    16.037,   0.00138,   0.00138,    21.271,   0.00290,     -1.00,  0.893885,         2, 0.00000
    312.80,         4,         0,    1606.7,   4998.52,    16.037,   0.00133,   0.00133,    21.270,   0.00280,     -1.00,  0.893816,         2, 0.00000
    313.00,         4,         0,    1609.9,   5001.72,    16.037,   0.00129,   0.00129,    21.270,   0.00270,     -1.00,  0.893750,         2, 0.00000
    313.20,         4,         0,    1613.1,   5004.93,    16.038,   0.00125,   0.00125,    21.269,   0.00261,     -1.00,  0.893687,         2, 0.00000
    313.40,         4,         0,    1616.3,   5008.14,    16.038,   0.00122,   0.00122,    21.269,   0.00251,     -1.00,  0.893625,         2, 0.00000
    313.60,         4,         0,    1619.5,   5011.35,    16.038,   0.00118,   0.00118,    21.268,   0.00243,     -1.00,  0.893566,         2, 0.00000
    313.80,         4,         0,    1622.8,   5014.55,    16.038,   0.00114,   0.00114,    21.268,   0.00234,     -1.00,  0.893509,         2, 0.00000
    314.00,         4,         0,    1626.0,   5017.76,    16.038,   0.00111,   0.00111,    21.267,   0.00226,     -1.00,  0.893453,         2, 0.00000
    314.20,         4,         0,    1629.2,   5020.97,    16.039,   0.00107,   0.00107,    21.267,   0.00218,     -1.00,  0.893400,         2, 0.00000
    314.40,         4,         0,    1632.4,   5024.18,    16.039,   0.00104,   0.00104,    21.266,   0.00210,     -1.00,  0.893349,         2, 0.00000
    314.60,         4,         0,    1635.6,   5027.38,    16.039,   0.00101,   0.00101,    21.266,   0.00202,     -1.00,  0.893299,         2, 0.00000
    314.80,         4,         0,    1638.8,   5030.59,    16.039,   0.00098,   0.00098,    21.266,   0.00195,     -1.00,  0.893251,         2, 0.00000
    315.00,         4,         0,    1642.0,   5033.80,    16.039,   0.00095,   0.00095,    21.265,   0.00188,     -1.00,  0.893204,         2, 0.00000
    315.20,         4,         0,    1645.2,   5037.01,    16.040,   0.00092,   0.00092,    21.265,   0.00181,     -1.00,  0.893159,         2, 0.00000
    315.40,         4,         0,    1648.4,   5040.22,    16.040,   0.00090,   0.00090,    21.265,   0.00175,     -1.00,  0.893116,         2, 0.00000
    315.60,         4,         0,    1651.6,   5043.42,    16.040,   0.00087,   0.00087,    21.264,   0.00169,     -1.00,  0.893074,         2, 0.00000
    315.80,         4,         0,    1654.8,   5046.63,    16.040,   0.00084,   0.00084,    21.264,   0.00163,     -1.00,  0.893033,         2, 0.00000
    316.00,         4,         0,    1658.0,   5049.84,    16.040,   0.00082,   0.00082,    21.264,   0.00157,     -1.00,  0.892994,         2, 0.00000
    316.20,         4,         0,    1661.2,   5053.05,    16.040,   0.00080,   0.00080,    21.263,   0.00151,     -1.00,  0.892956,         2, 0.00000
    316.40,         4,         0,    1664.5,   5056.26,    16.041,   0.00077,   0.00077,    21.263,   0.00146,     -1.00,  0.892919,         2, 0.00000
    316.60,         4,         0,    1667.7,   5059.46,    16.041,   0.00075,   0.00075,    21.263,   0.00140,     -1.00,  0.892884,         2, 0.00000
    316.80,         4,         0,    1670.9,   5062.67,    16.041,   0.00073,   0.00073,    21.262,   0.00135,     -1.00,  0.892849,         2, 0.00000
    317.00,         4,         0,    1674.1,   5065.88,    16.041,   0.00071,   0.00071,    21.262,   0.00130,     -1.00,  0.892816,         2, 0.00000
    317.20,         4,         0,    1677.3,   5069.09,    16.041,   0.00069,   0.00069,    21.262,   0.00126,     -1.00,  0.892784,         2, 0.00000
    317.40,         4,         0,    1680.5,   5072.30,    16.041,   0.00067,   0.00067,    21.262,   0.00121,     -1.00,  0.892752,         2, 0.00000
    317.60,         4,         0,    1683.7,   5075.51,    16.041,   0.00065,   0.00065,    21.261,   0.00117,     -1.00,  0.892722,         2, 0.00000
    317.80,         4,         0,    1686.9,   5078.71,    16.042,   0.00063,   0.00063,    21.261,   0.00112,     -1.00,  0.892693,         2, 0.00000
    318.00,         4,         0,    1690.1,   5081.92,    16.042,   0.00061,   0.00061,    21.261,   0.00108,     -1.00,  0.892664,         2, 0.00000
    318.20,         4,         0,    1693.3,   5085.13,    16.042,   0.00059,   0.00059,    21.261,   0.00104,     -1.00,  0.892637,         2, 0.00000
    318.40,         4,         0,    1696.5,   5088.34,    16.042,   0.00058,   0.00058,    21.261,   0.00101,     -1.00,  0.892610,         2, 0.00000
    318.60,         4,         0,    1699.7,   5091.55,    16.042,   0.00056,   0.00056,    21.260,   0.00097,     -1.00,  0.892584,         2, 0.00000
    318.80,         4,         0,    1703.0,   5094.76,    16.042,   0.00054,   0.00054,    21.260,   0.00093,     -1.00,  0.892559,         2, 0.00000
    319.00,         4,         0,    1706.2,   5097.96,    16.042,   0.00053,   0.00053,    21.260,   0.00090,     -1.00,  0.892534,         2, 0.00000
    319.20,         4,         0,    1709.4,   5101.17,    16.042,   0.00051,   0.00051,    21.260,   0.00087,     -1.00,  0.892511,         2, 0.00000
    319.40,         4,         0,    1712.6,   5104.38,    16.042,   0.00050,   0.00050,    21.260,   0.00083,     -1.00,  0.892488,         2, 0.00000
    319.60,         4,         0,    1715.8,   5107.59,    16.043,   0.00048,   0.00048,    21.259,   0.00080,     -1.00,  0.892465,         2, 0.00000
    319.80,         4,         0,    1719.0,   5110.80,    16.043,   0.00047,   0.00047,    21.259,   0.00077,     -1.00,  0.892444,         2, 0.00000
    320.00,         4,         0,    1722.2,   5114.01,    16.043,   0.00046,   0.00046,    21.259,   0.00075,     -1.00,  0.892423,         2, 0.00000
    320.20,         4,         0,    1725.4,   5117.21,    16.043,   0.00044,   0.00044,    21.259,   0.00072,     -1.00,  0.892403,         2, 0.00000
    320.40,         4,         0,    1728.6,   5120.42,    16.043,   0.00043,   0.00043,    21.259,   0.00069,     -1.00,  0.892383,         2, 0.00000
    320.60,         4,         0,    1731.8,   5123.63,    16.043,   0.00042,   0.00042,    21.259,   0.00067,     -1.00,  0.892364,         2, 0.00000
    320.80,         4,         0,    1735.0,   5126.84,    16.043,   0.00041,   0.00041,    21.259,   0.00064,     -1.00,  0.892345,         2, 0.00000
    321.00,         4,         0,    1738.2,   5130.05,    16.043,   0.00040,   0.00040,    21.258,   0.00062,     -1.00,  0.892327,         2, 0.00000
    321.20,         4,         0,    1741.5,   5133.26,    16.043,   0.00038,   0.00038,    21.258,   0.00060,     -1.00,  0.892309,         2, 0.00000
    321.40,         4,         0,    1744.7,   5136.47,    16.043,   0.00037,   0.00037,    21.258,   0.00057,     -1.00,  0.892292,         2, 0.00000
    321.60,         4,         0,    1747.9,   5139.68,    16.043,   0.00036,   0.00036,    21.258,   0.00055,     -1.00,  0.892276,         2, 0.00000
    321.80,         4,         0,    1751.1,   5142.88,    16.043,   0.00035,   0.00035,    21.258,   0.00053,     -1.00,  0.892260,         2, 0.00000
    322.00,         4,         0,    1754.3,   5146.09,    16.044,   0.00034,   0.00034,    21.258,   0.00051,     -1.00,  0.892244,         2, 0.00000
    322.20,         4,         0,    1757.5,   5149.30,    16.044,   0.00033,   0.00033,    21.258,   0.00049,     -1.00,  0.892229,         2, 0.00000
    322.40,         4,         0,    1760.7,   5152.51,    16.044,   0.00032,   0.00032,    21.258,   0.00048,     -1.00,  0.892214,         2, 0.00000
    322.60,         4,         0,    1763.9,   5155.72,    16.044,   0.00032,   0.00032,    21.258,   0.00046,     -1.00,  0.892200,         2, 0.00000
    322.80,         4,         0,    1767.1,   5158.93,    16.044,   0.00031,   0.00031,    21.258,   0.00044,     -1.00,  0.892186,         2, 0.00000
    323.00,         4,         0,    1770.3,   5162.14,    16.044,   0.00030,   0.00030,    21.257,   0.00043,     -1.00,  0.892173,         2, 0.00000
    323.20,         4,         0,    1773.5,   5165.35,    16.044,   0.00029,   0.00029,    21.257,   0.00041,     -1.00,  0.892160,         2, 0.00000
    323.40,         4,         0,    1776.8,   5168.55,    16.044,   0.00028,   0.00028,    21.257,   0.00039,     -1.00,  0.892147,         2, 0.00000
    323.60,         4,         0,    1780.0,   5171.76,    16.044,   0.00027,   0.00027,    21.257,   0.00038,     -1.00,  0.892135,         2, 0.00000
    323.80,         4,         0,    1783.2,   5174.97,    16.044,   0.00027,   0.00027,    21.257,   0.00037,     -1.00,  0.892123,         2, 0.00000
    324.00,         4,         0,    1786.4,   5178.18,    16.044,   0.00026,   0.00026,    21.257,   0.00035,     -1.00,  0.892111,         2, 0.00000
    324.20,         4,         0,    1789.6,   5181.39,    16.044,   0.00025,   0.00025,    21.257,   0.00034,     -1.00,  0.892100,         2, 0.00000
    324.40,         4,         0,    1792.8,   5184.60,    16.044,   0.00024,   0.00024,    21.257,   0.00033,     -1.00,  0.892089,         2, 0.00000
    324.60,         4,         0,    1796.0,   5187.81,    16.044,   0.00024,   0.00024,    21.257,   0.00032,     -1.00,  0.892078,         2, 0.00000
