# Movsim.org example data for fuel consumption modeling # Source: Ostfalia Hochschule - Institute of Traffic Management http://www.ostfalia.de/cms/en/ifvm
#line,Date,Time,TimeDiff,,,,,,,V [ktn],V [km/h],,,,,,,Height [m],,Avg Height [m],Position [m],Position [km],Slope [%],alpha [rad],acc,time [min],v,v
,,,,,,,,,,,,,,,,,,,,,,,,,,,km/h,m/s, Time of day [s],
1001,4/22/2009,12:49:24,0.00001157,104924.00,A,"52,149,112",N,"10,317,616",E,23.8,44.0776,191.8,220409,01.0,W,A*15,6,71,100,70.38,8783.62,8.78,-0.75,-0.007531834,0.00,16.68,44,12,46164,
1002,4/22/2009,12:49:25,0.00001157,104925.00,A,"52,149,046",N,"10,317,597",E,23.8,44.0776,188.8,220409,01.0,W,A*16,8,71,101,70.24,8795.87,8.80,-0.88,-0.008773616,-0.15,16.70,44,12,46165,
1003,4/22/2009,12:49:26,0.00001157,104926.00,A,"52,148,982",N,"10,317,576",E,23.5,43.522,189.0,220409,01.0,W,A*1E,7,70,100,70.10,8807.96,8.81,-1.00,-0.010043502,-0.10,16.72,44,12,46166,
1004,4/22/2009,12:49:27,0.00001157,104927.00,A,"52,148,918",N,"10,317,557",E,23.3,43.1516,191.8,220409,01.0,W,A*18,6,70,101,69.95,8819.94,8.82,-1.14,-0.011386998,-0.21,16.73,43,12,46167,
1005,4/22/2009,12:49:28,0.00001157,104928.00,A,"52,148,855",N,"10,317,539",E,22.9,42.4108,191.0,220409,01.0,W,A*14,6,70,100,69.81,8831.72,8.83,-1.29,-0.012855406,-0.31,16.75,42,12,46168,
1006,4/22/2009,12:49:29,0.00001157,104929.00,A,"52,148,794",N,"10,317,518",E,22.3,41.2996,191.8,220409,01.0,W,A*16,6,70,100,69.67,8843.20,8.84,-1.45,-0.014508787,-0.26,16.77,41,11,46169,
1007,4/22/2009,12:49:30,0.00001157,104930.00,A,"52,148,734",N,"10,317,499",E,21.8,40.3736,188.8,220409,01.0,W,A*1C,8,70,99,69.52,8854.41,8.85,-1.55,-0.015507329,-0.21,16.78,40,11,46170,
1008,4/22/2009,12:49:31,0.00001157,104931.00,A,"52,148,676",N,"10,317,481",E,21.4,39.6328,191.8,220409,01.0,W,A*17,7,69,101,69.33,8865.42,8.87,-1.67,-0.016685006,-0.31,16.80,40,11,46171,
1009,4/22/2009,12:49:32,0.00001157,104932.00,A,"52,148,618",N,"10,317,464",E,20.8,38.5216,188.8,220409,01.0,W,A*12,7,69,100,69.14,8876.12,8.88,-1.77,-0.017666798,-0.62,16.82,39,11,46172,
1010,4/22/2009,12:49:33,0.00001157,104933.00,A,"52,148,564",N,"10,317,448",E,19.6,36.2992,191.6,220409,01.0,W,A*17,7,69,100,68.95,8886.20,8.89,-1.95,-0.019457027,-1.08,16.83,36,10,46173,
1011,4/22/2009,12:49:34,0.00001157,104934.00,A,"52,148,514",N,"10,317,431",E,17.5,32.41,191.0,220409,01.0,W,A*12,6,69,101,68.76,8895.21,8.90,-2.16,-0.021642361,-0.87,16.85,32,9,46174,
1012,4/22/2009,12:49:35,0.00001157,104935.00,A,"52,148,470",N,"10,317,415",E,15.8,29.2616,209.0,220409,01.0,W,A*1B,7,68,99,68.57,8903.34,8.90,-2.44,-0.024354137,-0.77,16.87,29,8,46175,
1013,4/22/2009,12:49:36,0.00001157,104936.00,A,"52,148,430",N,"10,317,400",E,14.3,26.4836,190.2,220409,01.0,W,A*13,6,68,99,68.38,8910.69,8.91,-2.70,-0.027034587,-1.08,16.88,26,7,46176,
1014,4/22/2009,12:49:37,0.00001157,104937.00,A,"52,148,395",N,"10,317,389",E,12.2,22.5944,189.6,220409,01.0,W,A*17,6,68,100,68.24,8916.97,8.92,-2.96,-0.029599374,-0.98,16.90,23,6,46177,
1015,4/22/2009,12:49:38,0.00001157,104938.00,A,"52,148,365",N,"10,317,380",E,10.3,19.0756,189.6,220409,01.0,W,A*1D,8,68,100,68.05,8922.27,8.92,-3.34,-0.033391505,-0.77,16.92,19,5,46178,
1016,4/22/2009,12:49:39,0.00001157,104939.00,A,"52,148,340",N,"10,317,373",E,8.8,16.2976,209.0,220409,01.0,W,A*18,8,68,100,67.86,8926.79,8.93,-3.61,-0.036073584,-0.67,16.93,16,5,46179,
1017,4/22/2009,12:49:40,0.00001157,104940.00,A,"52,148,319",N,"10,317,366",E,7.5,13.89,190.4,220409,01.0,W,A*1B,8,68,99,67.67,8930.65,8.93,-3.81,-0.038065088,-0.41,16.95,14,4,46180,
1018,4/22/2009,12:49:41,0.00001157,104941.00,A,"52,148,300",N,"10,317,361",E,6.7,12.4084,190.2,220409,01.0,W,A*10,7,67,100,67.48,8934.10,8.93,-3.77,-0.037718036,-0.31,16.97,12,3,46181,
1019,4/22/2009,12:49:42,0.00001157,104942.00,A,"52,148,284",N,"10,317,357",E,6.1,11.2972,190.4,220409,01.0,W,A*1B,7,67,99,67.33,8937.24,8.94,-3.80,-0.03794531,0.00,16.98,11,3,46182,
1020,4/22/2009,12:49:43,0.00001157,104943.00,A,"52,148,269",N,"10,317,353",E,6.1,11.2972,190.4,220409,01.0,W,A*1D,7,67,100,67.14,8940.38,8.94,-3.56,-0.035586518,0.51,17.00,11,3,46183,
1021,4/22/2009,12:49:44,0.00001157,104944.00,A,"52,148,252",N,"10,317,346",E,7.1,13.1492,189.8,220409,01.0,W,A*13,7,67,100,67.00,8944.03,8.94,-3.28,-0.032790554,0.67,17.02,13,4,46184,
1022,4/22/2009,12:49:45,0.00001157,104945.00,A,"52,148,232",N,"10,317,341",E,8.4,15.5568,209.0,220409,01.0,W,A*1A,7,67,100,66.86,8948.35,8.95,-3.00,-0.029975186,0.93,17.03,16,4,46185,
1023,4/22/2009,12:49:46,0.00001157,104946.00,A,"52,148,206",N,"10,317,332",E,10.2,18.8904,189.2,220409,01.0,W,A*1C,8,67,100,66.76,8953.60,8.95,-2.73,-0.027244687,0.77,17.05,19,5,46186,
1024,4/22/2009,12:49:47,0.00001157,104947.00,A,"52,148,176",N,"10,317,321",E,11.7,21.6684,191.4,220409,01.0,W,A*10,8,67,101,66.62,8959.62,8.96,-2.40,-0.024027217,0.77,17.07,22,6,46187,
1025,4/22/2009,12:49:48,0.00001157,104948.00,A,"52,148,141",N,"10,317,310",E,13.2,24.4464,191.6,220409,01.0,W,A*1C,8,66,101,66.48,8966.41,8.97,-2.05,-0.020482616,0.05,17.08,24,7,46188,
1026,4/22/2009,12:49:49,0.00001157,104949.00,A,"52,148,105",N,"10,317,297",E,13.3,24.6316,191.6,220409,01.0,W,A*12,7,66,100,66.33,8973.25,8.97,-1.90,-0.019032192,-0.21,17.10,25,7,46189,
1027,4/22/2009,12:49:50,0.00001157,104950.00,A,"52,148,069",N,"10,317,285",E,12.9,23.8908,190.6,220409,01.0,W,A*18,7,66,101,66.19,8979.89,8.98,-1.85,-0.01848429,0.00,17.12,24,7,46190,
1028,4/22/2009,12:49:51,0.00001157,104951.00,A,"52,148,034",N,"10,317,272",E,12.9,23.8908,191.4,220409,01.0,W,A*1A,6,66,100,66.05,8986.52,8.99,-1.88,-0.018811607,1.54,17.13,24,7,46191,
1029,4/22/2009,12:49:52,0.00001157,104952.00,A,"52,147,995",N,"10,317,258",E,15.9,29.4468,192.6,220409,01.0,W,A*1A,9,66,100,65.95,8994.70,8.99,-1.87,-0.018740358,0.26,17.15,29,8,46192,
1030,4/22/2009,12:49:53,0.00001157,104953.00,A,"52,147,952",N,"10,317,237",E,16.4,30.3728,193.6,220409,01.0,W,A*16,7,65,99,65.86,9003.14,9.00,-1.90,-0.018985211,0.00,17.17,30,8,46193,
1031,4/22/2009,12:49:54,0.00001157,104954.00,A,"52,147,908",N,"10,317,220",E,16.4,30.3728,194.6,220409,01.0,W,A*1F,6,66,100,65.71,9011.57,9.01,-1.89,-0.01885231,0.46,17.18,30,8,46194,
1032,4/22/2009,12:49:55,0.00001157,104955.00,A,"52,147,862",N,"10,317,205",E,17.3,32.0396,191.2,220409,01.0,W,A*13,7,66,100,65.52,9020.47,9.02,-1.90,-0.018997386,0.15,17.20,32,9,46195,
1033,4/22/2009,12:49:56,0.00001157,104956.00,A,"52,147,814",N,"10,317,193",E,17.6,32.5952,187.4,220409,01.0,W,A*19,6,66,100,65.33,9029.53,9.03,-1.94,-0.019382708,-0.21,17.22,33,9,46196,
1034,4/22/2009,12:49:57,0.00001157,104957.00,A,"52,147,766",N,"10,317,186",E,17.2,31.8544,185.0,220409,01.0,W,A*14,7,65,100,65.14,9038.38,9.04,-2.08,-0.020748468,-0.57,17.23,32,9,46197,
1035,4/22/2009,12:49:58,0.00001157,104958.00,A,"52,147,719",N,"10,317,182",E,16.1,29.8172,185.0,220409,01.0,W,A*15,6,65,100,64.95,9046.66,9.05,-2.20,-0.021989305,-0.87,17.25,30,8,46198,
1036,4/22/2009,12:49:59,0.00001157,104959.00,A,"52,147,679",N,"10,317,179",E,14.4,26.6688,183.4,220409,01.0,W,A*12,7,65,100,64.81,9054.07,9.05,-2.16,-0.021629861,-1.39,17.27,27,7,46199,
1037,4/22/2009,12:50:00,0.00001157,105000.00,A,"52,147,643",N,"10,317,176",E,11.7,21.6684,184.8,220409,01.0,W,A*1D,6,65,100,64.67,9060.09,9.06,-2.12,-0.021154335,-0.98,17.28,22,6,46200,
1038,4/22/2009,12:50:01,0.00001157,105001.00,A,"52,147,613",N,"10,317,169",E,9.8,18.1496,190.8,220409,01.0,W,A*14,7,65,100,64.52,9065.13,9.07,-2.06,-0.020566883,0.26,17.30,18,5,46201,
1039,4/22/2009,12:50:02,0.00001157,105002.00,A,"52,147,586",N,"10,317,152",E,10.3,19.0756,207.8,220409,01.0,W,A*1E,6,65,100,64.38,9070.43,9.07,-1.96,-0.019567063,1.03,17.32,19,5,46202,
1040,4/22/2009,12:50:03,0.00001157,105003.00,A,"52,147,562",N,"10,317,117",E,12.3,22.7796,251.0,220409,01.0,W,A*1D,6,65,101,64.24,9076.75,9.08,-1.76,-0.017593518,1.13,17.33,23,6,46203,
1041,4/22/2009,12:50:04,0.00001157,105004.00,A,"52,147,547",N,"10,317,061",E,14.5,26.854,272.6,220409,01.0,W,A*1A,7,64,100,64.14,9084.21,9.08,-1.62,-0.0161853,0.82,17.35,27,7,46204,
1042,4/22/2009,12:50:05,0.00001157,105005.00,A,"52,147,540",N,"10,316,989",E,16.1,29.8172,258.4,220409,01.0,W,A*1E,7,63,101,64.00,9092.50,9.09,-1.46,-0.014593655,0.51,17.37,30,8,46205,
1043,4/22/2009,12:50:06,0.00001157,105006.00,A,"52,147,533",N,"10,316,912",E,17.1,31.6692,288.4,220409,01.0,W,A*17,7,63,100,63.86,9101.29,9.10,-1.25,-0.012515046,1.29,17.38,32,9,46206,
1044,4/22/2009,12:50:07,0.00001157,105007.00,A,"52,147,528",N,"10,316,827",E,19.6,36.2992,289.6,220409,01.0,W,A*11,7,63,101,63.71,9111.38,9.11,-1.07,-0.010711892,0.98,17.40,36,10,46207,
1045,4/22/2009,12:50:08,0.00001157,105008.00,A,"52,147,523",N,"10,316,732",E,21.5,39.818,264.6,220409,01.0,W,A*15,7,63,100,63.62,9122.44,9.12,-0.92,-0.009205511,0.00,17.42,40,11,46208,
1046,4/22/2009,12:50:09,0.00001157,105009.00,A,"52,147,518",N,"10,316,633",E,21.5,39.818,266.6,220409,01.0,W,A*1E,6,63,100,63.52,9133.50,9.13,-0.84,-0.008358724,0.36,17.43,40,11,46209,
1047,4/22/2009,12:50:10,0.00001157,105010.00,A,"52,147,515",N,"10,316,534",E,22.2,41.1144,265.8,220409,01.0,W,A*16,7,63,100,63.43,9144.92,9.14,-0.68,-0.006774939,0.10,17.45,41,11,46210,
1048,4/22/2009,12:50:11,0.00001157,105011.00,A,"52,147,512",N,"10,316,432",E,22.4,41.4848,265.8,220409,01.0,W,A*11,6,63,100,63.38,9156.44,9.16,-0.49,-0.004908349,0.26,17.47,41,12,46211,
1049,4/22/2009,12:50:12,0.00001157,105012.00,A,"52,147,514",N,"10,316,327",E,22.9,42.4108,269.8,220409,01.0,W,A*16,8,63,100,63.33,9168.22,9.17,-0.32,-0.003194606,0.21,17.48,42,12,46212,
1050,4/22/2009,12:50:13,0.00001157,105013.00,A,"52,147,518",N,"10,316,219",E,23.3,43.1516,296.4,220409,01.0,W,A*10,7,63,101,63.29,9180.21,9.18,-0.20,-0.001963596,0.26,17.50,43,12,46213,
1051,4/22/2009,12:50:14,0.00001157,105014.00,A,"52,147,518",N,"10,316,111",E,23.8,44.0776,296.4,220409,01.0,W,A*17,7,63,100,63.24,9192.45,9.19,-0.08,-0.000772654,0.26,17.52,44,12,46214,
1052,4/22/2009,12:50:15,0.00001157,105015.00,A,"52,147,517",N,"10,316,001",E,24.3,45.0036,296.4,220409,01.0,W,A*15,6,63,100,63.24,9204.95,9.20,0.04,0.00038155,0.26,17.53,45,13,46215,
1053,4/22/2009,12:50:16,0.00001157,105016.00,A,"52,147,518",N,"10,315,889",E,24.8,45.9296,296.4,220409,01.0,W,A*19,6,63,100,63.29,9217.71,9.22,0.11,0.001130668,0.15,17.55,46,13,46216,
1054,4/22/2009,12:50:17,0.00001157,105017.00,A,"52,147,519",N,"10,315,775",E,25.1,46.4852,296.4,220409,01.0,W,A*1D,8,63,100,63.33,9230.63,9.23,0.22,0.002238546,0.15,17.57,46,13,46217,
1055,4/22/2009,12:50:18,0.00001157,105018.00,A,"52,147,519",N,"10,315,660",E,25.4,47.0408,296.4,220409,01.0,W,A*12,7,63,100,63.38,9243.69,9.24,0.33,0.00333096,0.00,17.58,47,13,46218,
1056,4/22/2009,12:50:19,0.00001157,105019.00,A,"52,147,519",N,"10,315,543",E,25.4,47.0408,271.4,220409,01.0,W,A*18,6,63,101,63.43,9256.76,9.26,0.44,0.004400797,-0.10,17.60,47,13,46219,
1057,4/22/2009,12:50:20,0.00001157,105020.00,A,"52,147,520",N,"10,315,427",E,25.2,46.6704,271.4,220409,01.0,W,A*1D,7,63,100,63.48,9269.72,9.27,0.51,0.00510593,0.10,17.62,47,13,46220,
1058,4/22/2009,12:50:21,0.00001157,105021.00,A,"52,147,520",N,"10,315,311",E,25.4,47.0408,296.4,220409,01.0,W,A*11,7,64,101,63.52,9282.79,9.28,0.58,0.005814714,0.00,17.63,47,13,46221,
1059,4/22/2009,12:50:22,0.00001157,105022.00,A,"52,147,520",N,"10,315,194",E,25.4,47.0408,271.0,220409,01.0,W,A*10,7,64,101,63.62,9295.86,9.30,0.65,0.006531277,-0.05,17.65,47,13,46222,
1060,4/22/2009,12:50:23,0.00001157,105023.00,A,"52,147,519",N,"10,315,078",E,25.3,46.8556,268.6,220409,01.0,W,A*11,6,64,100,63.71,9308.87,9.31,0.69,0.006902231,0.41,17.67,47,13,46223,
1061,4/22/2009,12:50:24,0.00001157,105024.00,A,"52,147,521",N,"10,314,959",E,26.1,48.3372,269.0,220409,01.0,W,A*10,6,64,101,63.81,9322.30,9.32,0.73,0.007285509,-0.21,17.68,48,13,46224,
1062,4/22/2009,12:50:25,0.00001157,105025.00,A,"52,147,523",N,"10,314,840",E,25.7,47.5964,269.0,220409,01.0,W,A*1F,6,64,100,63.90,9335.52,9.34,0.80,0.008042514,0.00,17.70,48,13,46225,
1063,4/22/2009,12:50:26,0.00001157,105026.00,A,"52,147,527",N,"10,314,722",E,25.7,47.5964,271.8,220409,01.0,W,A*12,7,64,100,64.05,9348.74,9.35,0.88,0.008825899,-0.10,17.72,48,13,46226,
1064,4/22/2009,12:50:27,0.00001157,105027.00,A,"52,147,529",N,"10,314,607",E,25.5,47.226,268.8,220409,01.0,W,A*11,7,64,100,64.19,9361.86,9.36,0.89,0.008889468,-0.21,17.73,47,13,46227,
1065,4/22/2009,12:50:28,0.00001157,105028.00,A,"52,147,527",N,"10,314,493",E,25.1,46.4852,271.4,220409,01.0,W,A*1F,6,64,100,64.29,9374.77,9.37,0.90,0.008961182,-0.21,17.75,46,13,46228,
1066,4/22/2009,12:50:29,0.00001157,105029.00,A,"52,147,532",N,"10,314,378",E,24.7,45.7444,271.0,220409,01.0,W,A*1B,7,64,100,64.38,9387.48,9.39,0.91,0.009063548,-0.21,17.77,46,13,46229,
1067,4/22/2009,12:50:30,0.00001157,105030.00,A,"52,147,526",N,"10,314,270",E,24.3,45.0036,271.4,220409,01.0,W,A*1F,8,64,100,64.52,9399.98,9.40,0.91,0.009145635,-0.21,17.78,45,13,46230,
1068,4/22/2009,12:50:31,0.00001157,105031.00,A,"52,147,524",N,"10,314,161",E,23.9,44.2628,296.4,220409,01.0,W,A*1B,6,64,101,64.67,9412.28,9.41,0.85,0.008453134,-0.15,17.80,44,12,46231,
1069,4/22/2009,12:50:32,0.00001157,105032.00,A,"52,147,519",N,"10,314,056",E,23.6,43.7072,270.4,220409,01.0,W,A*14,8,65,100,64.76,9424.42,9.42,0.77,0.007739312,-0.15,17.82,44,12,46232,
1070,4/22/2009,12:50:33,0.00001157,105033.00,A,"52,147,519",N,"10,313,948",E,23.3,43.1516,270.8,220409,01.0,W,A*1D,7,65,100,64.86,9436.40,9.44,0.74,0.007380128,0.00,17.83,43,12,46233,
1071,4/22/2009,12:50:34,0.00001157,105034.00,A,"52,147,519",N,"10,313,842",E,23.3,43.1516,269.6,220409,01.0,W,A*17,6,65,100,64.95,9448.39,9.45,0.70,0.007027098,0.10,17.85,43,12,46234,
1072,4/22/2009,12:50:35,0.00001157,105035.00,A,"52,147,518",N,"10,313,735",E,23.5,43.522,298.6,220409,01.0,W,A*10,6,65,101,65.05,9460.48,9.46,0.63,0.006288768,0.10,17.87,44,12,46235,
1073,4/22/2009,12:50:36,0.00001157,105036.00,A,"52,147,517",N,"10,313,627",E,23.7,43.8924,269.8,220409,01.0,W,A*1C,6,66,101,65.10,9472.67,9.47,0.56,0.005554578,0.05,17.88,44,12,46236,
1074,4/22/2009,12:50:37,0.00001157,105037.00,A,"52,147,519",N,"10,313,519",E,23.8,44.0776,272.4,220409,01.0,W,A*14,6,66,101,65.14,9484.92,9.48,0.52,0.005231832,0.21,17.90,44,12,46237,
1075,4/22/2009,12:50:38,0.00001157,105038.00,A,"52,147,522",N,"10,313,410",E,24.2,44.8184,299.8,220409,01.0,W,A*1F,8,65,100,65.19,9497.36,9.50,0.45,0.004525321,-0.36,17.92,45,12,46238,
1076,4/22/2009,12:50:39,0.00001157,105039.00,A,"52,147,527",N,"10,313,301",E,23.5,43.522,272.4,220409,01.0,W,A*15,6,65,100,65.24,9509.45,9.51,0.34,0.003396832,-0.41,17.93,44,12,46239,
1077,4/22/2009,12:50:40,0.00001157,105040.00,A,"52,147,531",N,"10,313,198",E,22.7,42.0404,302.0,220409,01.0,W,A*1F,6,66,100,65.29,9521.13,9.52,0.22,0.002199712,-0.51,17.95,42,12,46240,
1078,4/22/2009,12:50:41,0.00001157,105041.00,A,"52,147,534",N,"10,313,099",E,21.7,40.1884,273.2,220409,01.0,W,A*1D,7,66,100,65.33,9532.30,9.53,0.14,0.001380865,-0.72,17.97,40,11,46241,
1079,4/22/2009,12:50:42,0.00001157,105042.00,A,"52,147,537",N,"10,313,005",E,20.3,37.5956,274.2,220409,01.0,W,A*1A,7,66,100,65.38,9542.74,9.54,0.05,0.000481603,-1.03,17.98,38,10,46242,
1080,4/22/2009,12:50:43,0.00001157,105043.00,A,"52,147,543",N,"10,312,920",E,18.3,33.8916,299.8,220409,01.0,W,A*15,8,66,100,65.38,9552.15,9.55,-0.05,-0.000503613,-1.03,18.00,34,9,46243,
1081,4/22/2009,12:50:44,0.00001157,105044.00,A,"52,147,548",N,"10,312,845",E,16.3,30.1876,274.8,220409,01.0,W,A*16,8,66,100,65.33,9560.54,9.56,-0.05,-0.000521194,-0.21,18.02,30,8,46244,
1082,4/22/2009,12:50:45,0.00001157,105045.00,A,"52,147,555",N,"10,312,776",E,15.9,29.4468,306.6,220409,01.0,W,A*17,9,66,100,65.29,9568.72,9.57,-0.05,-0.000531366,-0.77,18.03,29,8,46245,
1083,4/22/2009,12:50:46,0.00001157,105046.00,A,"52,147,568",N,"10,312,714",E,14.4,26.6688,296.6,220409,01.0,W,A*1A,7,65,100,65.24,9576.13,9.58,-0.11,-0.001061514,0.26,18.05,27,7,46246,
1084,4/22/2009,12:50:47,0.00001157,105047.00,A,"52,147,594",N,"10,312,666",E,14.9,27.5948,321.0,220409,01.0,W,A*1A,9,65,100,65.19,9583.79,9.58,-0.16,-0.001578692,0.46,18.07,28,8,46247,
1085,4/22/2009,12:50:48,0.00001157,105048.00,A,"52,147,632",N,"10,312,636",E,15.8,29.2616,340.8,220409,01.0,W,A*10,8,65,100,65.14,9591.92,9.59,-0.10,-0.001023938,0.77,18.08,29,8,46248,
1086,4/22/2009,12:50:49,0.00001157,105049.00,A,"52,147,678",N,"10,312,625",E,17.3,32.0396,357.6,220409,01.0,W,A*1C,7,65,101,65.19,9600.82,9.60,0.00,0,1.03,18.10,32,9,46249,
1087,4/22/2009,12:50:50,0.00001157,105050.00,A,"52,147,731",N,"10,312,633",E,19.3,35.7436,004.4,220409,01.0,W,A*16,9,65,101,65.24,9610.75,9.61,0.10,0.000961205,1.34,18.12,36,10,46250,
1088,4/22/2009,12:50:51,0.00001157,105051.00,A,"52,147,787",N,"10,312,648",E,21.9,40.5588,007.4,220409,01.0,W,A*14,6,65,101,65.24,9622.01,9.62,0.18,0.001836586,-0.05,18.13,41,11,46251,
1089,4/22/2009,12:50:52,0.00001157,105052.00,A,"52,147,845",N,"10,312,668",E,21.8,40.3736,011.2,220409,01.0,W,A*14,8,65,101,65.24,9633.23,9.63,0.31,0.003079592,0.72,18.15,40,11,46252,
1090,4/22/2009,12:50:53,0.00001157,105053.00,A,"52,147,908",N,"10,312,683",E,23.2,42.9664,003.2,220409,01.0,W,A*13,8,65,101,65.29,9645.16,9.65,0.43,0.004251882,-0.93,18.17,43,12,46253,
1091,4/22/2009,12:50:54,0.00001157,105054.00,A,"52,147,968",N,"10,312,699",E,21.4,39.6328,005.8,220409,01.0,W,A*11,8,64,100,65.33,9656.17,9.66,0.50,0.00496984,0.62,18.18,40,11,46254,
1092,4/22/2009,12:50:55,0.00001157,105055.00,A,"52,148,034",N,"10,312,696",E,22.6,41.8552,354.8,220409,01.0,W,A*16,8,64,100,65.38,9667.80,9.67,0.61,0.00610573,0.41,18.20,42,12,46255,
1093,4/22/2009,12:50:56,0.00001157,105056.00,A,"52,148,097",N,"10,312,675",E,23.4,43.3368,344.6,220409,01.0,W,A*1D,6,64,100,65.43,9679.84,9.68,0.69,0.006874459,0.15,18.22,43,12,46256,
1094,4/22/2009,12:50:57,0.00001157,105057.00,A,"52,148,159",N,"10,312,643",E,23.7,43.8924,339.4,220409,01.0,W,A*11,7,65,100,65.52,9692.03,9.69,0.72,0.007203301,-0.31,18.23,44,12,46257,
1095,4/22/2009,12:50:58,0.00001157,105058.00,A,"52,148,219",N,"10,312,604",E,23.1,42.7812,338.4,220409,01.0,W,A*1D,6,65,100,65.62,9703.91,9.70,0.71,0.007144614,0.00,18.25,43,12,46258,
1096,4/22/2009,12:50:59,0.00001157,105059.00,A,"52,148,280",N,"10,312,559",E,23.1,42.7812,333.8,220409,01.0,W,A*10,6,66,101,65.76,9715.80,9.72,0.70,0.007027098,0.05,18.27,43,12,46259,
1097,4/22/2009,12:51:00,0.00001157,105100.00,A,"52,148,340",N,"10,312,512",E,23.2,42.9664,334.0,220409,01.0,W,A*13,7,66,101,65.95,9727.73,9.73,0.77,0.007703886,0.10,18.28,43,12,46260,
1098,4/22/2009,12:51:01,0.00001157,105101.00,A,"52,148,397",N,"10,312,462",E,23.4,43.3368,330.6,220409,01.0,W,A*1A,6,66,100,66.05,9739.77,9.74,0.84,0.008400828,0.41,18.30,43,12,46261,
1099,4/22/2009,12:51:02,0.00001157,105102.00,A,"52,148,459",N,"10,312,408",E,24.2,44.8184,331.8,220409,01.0,W,A*1E,7,66,100,66.10,9752.22,9.75,0.87,0.008732233,0.46,18.32,45,12,46262,
1100,4/22/2009,12:51:03,0.00001157,105103.00,A,"52,148,519",N,"10,312,354",E,25.1,46.4852,363.4,220409,01.0,W,A*1D,7,67,101,66.14,9765.13,9.77,0.87,0.008728653,0.10,18.33,46,13,46263,
1101,4/22/2009,12:51:04,0.00001157,105104.00,A,"52,148,579",N,"10,312,297",E,25.3,46.8556,328.2,220409,01.0,W,A*19,8,67,101,66.19,9778.15,9.78,0.84,0.008366315,0.26,18.35,47,13,46264,
1102,4/22/2009,12:51:05,0.00001157,105105.00,A,"52,148,638",N,"10,312,235",E,25.8,47.7816,362.2,220409,01.0,W,A*13,6,67,100,66.33,9791.42,9.79,0.73,0.007252312,-0.15,18.37,48,13,46265,
1103,4/22/2009,12:51:06,0.00001157,105106.00,A,"52,148,696",N,"10,312,172",E,25.5,47.226,360.0,220409,01.0,W,A*19,6,67,101,66.48,9804.54,9.80,0.69,0.006879134,-0.21,18.38,47,13,46266,
1104,4/22/2009,12:51:07,0.00001157,105107.00,A,"52,148,755",N,"10,312,113",E,25.1,46.4852,329.8,220409,01.0,W,A*10,6,67,101,66.62,9817.45,9.82,0.65,0.006540174,-0.98,18.40,46,13,46267,
1105,4/22/2009,12:51:08,0.00001157,105108.00,A,"52,148,811",N,"10,312,060",E,23.2,42.9664,365.6,220409,01.0,W,A*16,6,67,101,66.71,9829.39,9.83,0.62,0.006233187,-0.31,18.42,43,12,46268,
1106,4/22/2009,12:51:09,0.00001157,105109.00,A,"52,148,871",N,"10,312,019",E,22.6,41.8552,339.0,220409,01.0,W,A*15,6,68,100,66.81,9841.01,9.84,0.56,0.005552198,-0.15,18.43,42,12,46269,
1107,4/22/2009,12:51:10,0.00001157,105110.00,A,"52,148,931",N,"10,311,991",E,22.3,41.2996,348.0,220409,01.0,W,A*11,6,69,99,66.86,9852.49,9.85,0.37,0.003681275,0.41,18.45,41,11,46270,
1108,4/22/2009,12:51:11,0.00001157,105111.00,A,"52,149,010",N,"10,311,979",E,23.1,42.7812,353.0,220409,01.0,W,A*14,7,67,100,66.90,9864.37,9.86,0.17,0.001707034,-0.26,18.47,43,12,46271,
1109,4/22/2009,12:51:12,0.00001157,105112.00,A,"52,149,080",N,"10,311,971",E,22.6,41.8552,357.8,220409,01.0,W,A*1C,6,66,99,66.90,9876.00,9.88,-0.04,-0.000447385,-0.26,18.48,42,12,46272,
1110,4/22/2009,12:51:13,0.00001157,105113.00,A,"52,149,143",N,"10,311,969",E,22.1,40.9292,359.2,220409,01.0,W,A*19,8,66,99,66.90,9887.37,9.89,-0.23,-0.00232106,-0.51,18.50,41,11,46273,
1111,4/22/2009,12:51:14,0.00001157,105114.00,A,"52,149,202",N,"10,311,972",E,21.1,39.0772,361.2,220409,01.0,W,A*1A,6,66,99,66.86,9898.22,9.90,-0.43,-0.004314195,-1.23,18.52,39,11,46274,
1112,4/22/2009,12:51:15,0.00001157,105115.00,A,"52,149,253",N,"10,311,976",E,18.7,34.6324,359.8,220409,01.0,W,A*16,9,67,99,66.76,9907.84,9.91,-0.64,-0.006383639,-1.34,18.53,35,10,46275,
1113,4/22/2009,12:51:16,0.00001157,105116.00,A,"52,149,300",N,"10,311,969",E,16.1,29.8172,348.8,220409,01.0,W,A*14,7,67,100,66.67,9916.12,9.92,-0.90,-0.00904019,-0.51,18.55,30,8,46276,
1114,4/22/2009,12:51:17,0.00001157,105117.00,A,"52,149,341",N,"10,311,944",E,15.1,27.9652,329.4,220409,01.0,W,A*17,6,67,100,66.57,9923.89,9.92,-1.02,-0.010210789,0.31,18.57,28,8,46277,
1115,4/22/2009,12:51:18,0.00001157,105118.00,A,"52,149,369",N,"10,311,899",E,15.7,29.0764,333.8,220409,01.0,W,A*12,6,67,101,66.48,9931.97,9.93,-1.09,-0.01085904,0.31,18.58,29,8,46278,
