# Movsim.org example data for fuel consumption modeling
# Source: Ostfalia Hochschule - Institute of Traffic Management http://www.ostfalia.de/cms/en/ifvm
#line,Date,Time,TimeDiff,,,,,,,V [ktn],V [km/h],,,,,,,Height [m],,Avg. Height [m],Position [m],Position [km],Slope [%],alpha [rad],acc,Time [min],v,v,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,km/h,m/s,Time of day [s],
3232,2/12/2009,11:17:14,0.00001157,111714.00,A,"51,559,119",N,"10,125,202",E,"054,6",101.1192,036.0,120209,01.0,W,A*1C,7,220,101,219.67,61973.27,61.97,-1.66,-0.016600368,0.01,53.93,101,28, 40634,
3233,2/12/2009,11:17:15,0.00001157,111715.00,A,"51,559,239",N,"10,125,354",E,"054,6",101.1192,039.2,120209,01.0,W,A*13,7,219,102,219.19,62001.36,62.00,-1.64,-0.016434014,0.00,53.95,101,28, 40635,
3234,2/12/2009,11:17:16,0.00001157,111716.00,A,"51,559,354",N,"10,125,515",E,"054,6",101.1192,042.6,120209,01.0,W,A*11,8,219,102,218.71,62029.45,62.03,-1.61,-0.016101121,0.00,53.97,101,28, 40636,
3235,2/12/2009,11:17:17,0.00001157,111717.00,A,"51,559,463",N,"10,125,688",E,"054,6",101.1192,046.4,120209,01.0,W,A*12,8,218,102,218.29,62057.54,62.06,-1.54,-0.015428939,-0.01,53.98,101,28, 40637,
3236,2/12/2009,11:17:18,0.00001157,111718.00,A,"51,559,565",N,"10,125,871",E,"054,7",101.3044,053.4,120209,01.0,W,A*17,8,217,102,217.86,62085.68,62.09,-1.48,-0.01475625,-0.03,54.00,101,28, 40638,
3237,2/12/2009,11:17:19,0.00001157,111719.00,A,"51,559,660",N,"10,126,064",E,"054,6",101.1192,053.6,120209,01.0,W,A*1C,8,217,102,217.43,62113.77,62.11,-1.41,-0.014083054,-0.03,54.02,101,28, 40639,
3238,2/12/2009,11:17:20,0.00001157,111720.00,A,"51,559,749",N,"10,126,265",E,"054,6",101.1192,055.8,120209,01.0,W,A*17,7,216,102,217.05,62141.85,62.14,-1.34,-0.013409352,-0.03,54.03,101,28, 40640,
3239,2/12/2009,11:17:21,0.00001157,111721.00,A,"51,559,833",N,"10,126,471",E,"054,5",100.934,056.8,120209,01.0,W,A*17,8,216,102,216.67,62169.89,62.17,-1.26,-0.012560751,-0.01,54.05,101,28, 40641,
3240,2/12/2009,11:17:22,0.00001157,111722.00,A,"51,559,913",N,"10,126,680",E,"054,5",100.934,058.6,120209,01.0,W,A*1B,8,215,102,216.33,62197.93,62.20,-1.19,-0.011899313,0.01,54.07,101,28, 40642,
3241,2/12/2009,11:17:23,0.00001157,111723.00,A,"51,559,991",N,"10,126,890",E,"054,4",100.7488,063.6,120209,01.0,W,A*16,8,215,101,216.00,62225.91,62.23,-1.09,-0.010931651,-0.08,54.08,101,28, 40643,
3242,2/12/2009,11:17:24,0.00001157,111724.00,A,"51,560,071",N,"10,127,099",E,"054,4",100.7488,057.2,120209,01.0,W,A*1F,7,215,101,215.71,62253.90,62.25,-0.98,-0.009799369,-0.30,54.10,101,28, 40644,
3243,2/12/2009,11:17:25,0.00001157,111725.00,A,"51,560,153",N,"10,127,305",E,"054,4",100.7488,055.4,120209,01.0,W,A*1D,7,215,100,215.43,62281.89,62.28,-0.88,-0.008840154,-0.42,54.12,101,28, 40645,
3244,2/12/2009,11:17:26,0.00001157,111726.00,A,"51,560,235",N,"10,127,508",E,"054,6",101.1192,056.6,120209,01.0,W,A*15,8,215,101,215.19,62309.97,62.31,-0.77,-0.007701847,-0.57,54.13,101,28, 40646,
3245,2/12/2009,11:17:27,0.00001157,111727.00,A,"51,560,319",N,"10,127,705",E,"053,8",99.6376,054.6,120209,01.0,W,A*1F,8,215,101,214.95,62337.65,62.34,-0.67,-0.006730539,-0.58,54.15,100,28, 40647,
3246,2/12/2009,11:17:28,0.00001157,111728.00,A,"51,560,403",N,"10,127,896",E,"052,1",96.4892,052.4,120209,01.0,W,A*15,8,214,102,214.81,62364.45,62.36,-0.56,-0.005565274,-0.49,54.17,96,27, 40648,
3247,2/12/2009,11:17:29,0.00001157,111729.00,A,"51,560,488",N,"10,128,081",E,"051,1",94.6372,054.0,120209,01.0,W,A*17,7,214,102,214.71,62390.74,62.39,-0.46,-0.004557976,-0.48,54.18,95,26, 40649,
3248,2/12/2009,11:17:30,0.00001157,111730.00,A,"51,560,574",N,"10,128,261",E,"050,2",92.9704,053.4,120209,01.0,W,A*10,7,214,102,214.62,62416.57,62.42,-0.35,-0.003526587,-0.48,54.20,93,26, 40650,
3249,2/12/2009,11:17:31,0.00001157,111731.00,A,"51,560,657",N,"10,128,437",E,"049,3",91.3036,053.2,120209,01.0,W,A*19,8,214,102,214.57,62441.93,62.44,-0.27,-0.002652258,-0.50,54.22,91,25, 40651,
3250,2/12/2009,11:17:32,0.00001157,111732.00,A,"51,560,738",N,"10,128,609",E,"048,3",89.4516,053.4,120209,01.0,W,A*1A,10,214,102,214.52,62466.78,62.47,-0.17,-0.001741742,-0.49,54.23,89,25, 40652,
3251,2/12/2009,11:17:33,0.00001157,111733.00,A,"51,560,819",N,"10,128,778",E,"047,4",87.7848,056.8,120209,01.0,W,A*11,10,214,102,214.52,62491.16,62.49,-0.12,-0.001184693,-0.50,54.25,88,24, 40653,
3252,2/12/2009,11:17:34,0.00001157,111734.00,A,"51,560,899",N,"10,128,943",E,"046,5",86.118,052.0,120209,01.0,W,A*14,10,214,102,214.52,62515.08,62.52,-0.06,-0.000604467,-0.50,54.27,86,24, 40654,
3253,2/12/2009,11:17:35,0.00001157,111735.00,A,"51,560,977",N,"10,129,104",E,"045,4",84.0808,052.2,120209,01.0,W,A*1E,10,214,102,214.52,62538.44,62.54,0.00,0,-0.48,54.28,84,23, 40655,
3254,2/12/2009,11:17:36,0.00001157,111736.00,A,"51,561,053",N,"10,129,263",E,"044,5",82.414,052.4,120209,01.0,W,A*17,9,214,102,214.52,62561.33,62.56,0.04,0.000420173,-0.48,54.30,82,23, 40656,
3255,2/12/2009,11:17:37,0.00001157,111737.00,A,"51,561,128",N,"10,129,418",E,"043,5",80.562,056.8,120209,01.0,W,A*1E,10,214,102,214.52,62583.71,62.58,0.09,0.000857273,-0.46,54.32,81,22, 40657,
3256,2/12/2009,11:17:38,0.00001157,111738.00,A,"51,561,200",N,"10,129,569",E,"042,6",78.8952,053.0,120209,01.0,W,A*10,9,215,102,214.52,62605.63,62.61,0.13,0.001313896,-0.39,54.33,79,22, 40658,
3257,2/12/2009,11:17:39,0.00001157,111739.00,A,"51,561,272",N,"10,129,718",E,"041,7",77.2284,053.4,120209,01.0,W,A*16,9,215,102,214.57,62627.08,62.63,0.18,0.001790838,-0.45,54.35,77,21, 40659,
3258,2/12/2009,11:17:40,0.00001157,111740.00,A,"51,561,341",N,"10,129,864",E,"040,8",75.5616,056.8,120209,01.0,W,A*1A,10,215,102,214.62,62648.07,62.65,0.23,0.002287787,-0.45,54.37,76,21, 40660,
3259,2/12/2009,11:17:41,0.00001157,111741.00,A,"51,561,410",N,"10,130,005",E,"039,9",73.8948,051.8,120209,01.0,W,A*17,8,215,101,214.67,62668.59,62.67,0.28,0.00280709,-0.44,54.38,74,21, 40661,
3260,2/12/2009,11:17:42,0.00001157,111742.00,A,"51,561,477",N,"10,130,143",E,"039,6",73.3392,052.0,120209,01.0,W,A*12,9,215,102,214.71,62688.97,62.69,0.33,0.003339927,-0.51,54.40,73,20, 40662,
3261,2/12/2009,11:17:43,0.00001157,111743.00,A,"51,561,542",N,"10,130,279",E,"038,2",70.7464,056.8,120209,01.0,W,A*17,10,215,101,214.81,62708.62,62.71,0.39,0.003890247,-0.31,54.42,71,20, 40663,
3262,2/12/2009,11:17:44,0.00001157,111744.00,A,"51,561,606",N,"10,130,411",E,"037,3",69.0796,053.4,120209,01.0,W,A*1C,8,215,101,214.90,62727.81,62.73,0.40,0.003958879,-0.26,54.43,69,19, 40664,
3263,2/12/2009,11:17:45,0.00001157,111745.00,A,"51,561,667",N,"10,130,542",E,"036,5",67.598,059.0,120209,01.0,W,A*14,10,215,101,215.00,62746.58,62.75,0.43,0.004271387,-0.18,54.45,68,19, 40665,
3264,2/12/2009,11:17:46,0.00001157,111746.00,A,"51,561,726",N,"10,130,671",E,"035,6",65.9312,053.4,120209,01.0,W,A*1E,9,215,102,215.10,62764.90,62.76,0.46,0.004587392,-0.06,54.47,66,18, 40666,
3265,2/12/2009,11:17:47,0.00001157,111747.00,A,"51,561,782",N,"10,130,800",E,"035,8",66.3016,055.8,120209,01.0,W,A*1D,9,215,101,215.19,62783.31,62.78,0.49,0.004920823,-0.14,54.48,66,18, 40667,
3266,2/12/2009,11:17:48,0.00001157,111748.00,A,"51,561,836",N,"10,130,929",E,"035,3",65.3756,055.0,120209,01.0,W,A*1B,9,215,102,215.29,62801.47,62.80,0.50,0.004980747,-0.19,54.50,65,18, 40668,
3267,2/12/2009,11:17:49,0.00001157,111749.00,A,"51,561,888",N,"10,131,060",E,"035,1",65.0052,057.0,120209,01.0,W,A*1A,9,215,102,215.33,62819.53,62.82,0.53,0.005286303,-0.15,54.52,65,18, 40669,
3268,2/12/2009,11:17:50,0.00001157,111750.00,A,"51,561,939",N,"10,131,193",E,"035,1",65.0052,058.6,120209,01.0,W,A*1D,9,215,101,215.43,62837.59,62.84,0.56,0.005576088,-0.09,54.53,65,18, 40670,
3269,2/12/2009,11:17:51,0.00001157,111751.00,A,"51,561,989",N,"10,131,327",E,"034,7",64.2644,060.0,120209,01.0,W,A*10,9,215,102,215.52,62855.44,62.86,0.58,0.005846642,0.03,54.55,64,18, 40671,
3270,2/12/2009,11:17:52,0.00001157,111752.00,A,"51,562,037",N,"10,131,458",E,"033,8",62.5976,058.2,120209,01.0,W,A*12,9,215,102,215.62,62872.83,62.87,0.64,0.006383639,0.19,54.57,63,17, 40672,
3271,2/12/2009,11:17:53,0.00001157,111753.00,A,"51,562,083",N,"10,131,590",E,"033,9",62.7828,061.4,120209,01.0,W,A*14,9,216,103,215.71,62890.27,62.89,0.69,0.006909636,0.21,54.58,63,17, 40673,
3272,2/12/2009,11:17:54,0.00001157,111754.00,A,"51,562,127",N,"10,131,725",E,"034,4",63.7088,063.8,120209,01.0,W,A*14,8,216,103,215.86,62907.96,62.91,0.77,0.007706872,0.15,54.60,64,18, 40674,
3273,2/12/2009,11:17:55,0.00001157,111755.00,A,"51,562,171",N,"10,131,863",E,"034,9",64.6348,062.2,120209,01.0,W,A*1D,9,216,102,216.00,62925.92,62.93,0.85,0.008518772,0.03,54.62,65,18, 40675,
3274,2/12/2009,11:17:56,0.00001157,111756.00,A,"51,562,214",N,"10,132,004",E,"035,3",65.3756,063.0,120209,01.0,W,A*1C,9,216,102,216.14,62944.08,62.94,0.93,0.009322725,-0.10,54.63,65,18, 40676,
3275,2/12/2009,11:17:57,0.00001157,111757.00,A,"51,562,258",N,"10,132,146",E,"035,5",65.746,063.4,120209,01.0,W,A*10,9,216,101,216.33,62962.34,62.96,1.01,0.010127592,-0.13,54.65,66,18, 40677,
3276,2/12/2009,11:17:58,0.00001157,111758.00,A,"51,562,301",N,"10,132,290",E,"035,6",65.9312,063.2,120209,01.0,W,A*1F,9,216,101,216.52,62980.66,62.98,1.09,0.010939676,-0.26,54.67,66,18, 40678,
3277,2/12/2009,11:17:59,0.00001157,111759.00,A,"51,562,346",N,"10,132,431",E,"035,1",65.0052,069.2,120209,01.0,W,A*1D,9,216,102,216.71,62998.71,63.00,1.15,0.011496469,-0.21,54.68,65,18, 40679,
3278,2/12/2009,11:18:00,0.00001157,111800.00,A,"51,562,393",N,"10,132,568",E,"034,5",63.894,057.6,120209,01.0,W,A*17,8,217,102,216.95,63016.46,63.02,1.21,0.012069484,-0.10,54.70,64,18, 40680,
3279,2/12/2009,11:18:01,0.00001157,111801.00,A,"51,562,444",N,"10,132,697",E,"034,5",63.894,057.2,120209,01.0,W,A*1C,9,217,102,217.19,63034.21,63.03,1.27,0.012660875,-0.09,54.72,64,18, 40681,
3280,2/12/2009,11:18:02,0.00001157,111802.00,A,"51,562,500",N,"10,132,819",E,"033,6",62.2272,052.4,120209,01.0,W,A*11,9,217,102,217.43,63051.49,63.05,1.33,0.013269078,0.03,54.73,62,17, 40682,
3281,2/12/2009,11:18:03,0.00001157,111803.00,A,"51,562,562",N,"10,132,931",E,"033,5",62.042,047.4,120209,01.0,W,A*18,9,217,102,217.67,63068.73,63.07,1.39,0.013891882,0.03,54.75,62,17, 40683,
3282,2/12/2009,11:18:04,0.00001157,111804.00,A,"51,562,628",N,"10,133,039",E,"033,7",62.4124,051.0,120209,01.0,W,A*13,9,218,102,217.90,63086.07,63.09,1.45,0.014509166,-0.01,54.77,62,17, 40684,
3283,2/12/2009,11:18:05,0.00001157,111805.00,A,"51,562,696",N,"10,133,143",E,"033,8",62.5976,043.0,120209,01.0,W,A*17,9,218,102,218.14,63103.45,63.10,1.51,0.015114708,-0.05,54.78,63,17, 40685,
3284,2/12/2009,11:18:06,0.00001157,111806.00,A,"51,562,765",N,"10,133,247",E,"033,8",62.5976,042.6,120209,01.0,W,A*19,9,218,102,218.38,63120.84,63.12,1.55,0.015462924,-0.08,54.80,63,17, 40686,
3285,2/12/2009,11:18:07,0.00001157,111807.00,A,"51,562,833",N,"10,133,351",E,"033,7",62.4124,048.8,120209,01.0,W,A*19,10,219,102,218.67,63138.18,63.14,1.58,0.015786089,-0.10,54.82,62,17, 40687,
3286,2/12/2009,11:18:08,0.00001157,111808.00,A,"51,562,900",N,"10,133,456",E,"033,6",62.2272,043.8,120209,01.0,W,A*1D,10,219,102,218.95,63155.46,63.16,1.64,0.01639384,-0.13,54.83,62,17, 40688,
3287,2/12/2009,11:18:09,0.00001157,111809.00,A,"51,562,968",N,"10,133,561",E,"033,4",61.8568,043.6,120209,01.0,W,A*1B,9,219,102,219.24,63172.65,63.17,1.70,0.017026115,-0.13,54.85,62,17, 40689,
3288,2/12/2009,11:18:10,0.00001157,111810.00,A,"51,563,034",N,"10,133,664",E,"033,2",61.4864,043.4,120209,01.0,W,A*10,9,220,102,219.57,63189.73,63.19,1.74,0.017389064,-0.13,54.87,61,17, 40690,
3289,2/12/2009,11:18:11,0.00001157,111811.00,A,"51,563,100",N,"10,133,767",E,"032,9",60.9308,043.6,120209,01.0,W,A*1D,9,220,102,219.86,63206.65,63.21,1.78,0.017755544,-0.09,54.88,61,17, 40691,
3290,2/12/2009,11:18:12,0.00001157,111812.00,A,"51,563,166",N,"10,133,870",E,"032,6",60.3752,043.8,120209,01.0,W,A*16,8,220,101,220.14,63223.42,63.22,1.81,0.018125608,-0.05,54.90,60,17, 40692,
3291,2/12/2009,11:18:13,0.00001157,111813.00,A,"51,563,231",N,"10,133,971",E,"032,4",60.0048,044.0,120209,01.0,W,A*1B,9,220,102,220.48,63240.09,63.24,1.82,0.018209169,-0.04,54.92,60,17, 40693,
3292,2/12/2009,11:18:14,0.00001157,111814.00,A,"51,563,295",N,"10,134,073",E,"032,2",59.6344,044.0,120209,01.0,W,A*18,9,221,101,220.81,63256.65,63.26,1.83,0.018248429,-0.01,54.93,60,17, 40694,
3293,2/12/2009,11:18:15,0.00001157,111815.00,A,"51,563,359",N,"10,134,174",E,"032,2",59.6344,044.4,120209,01.0,W,A*1A,9,221,102,221.10,63273.22,63.27,1.80,0.018002172,0.06,54.95,60,17, 40695,
3294,2/12/2009,11:18:16,0.00001157,111816.00,A,"51,563,422",N,"10,134,275",E,"032,2",59.6344,044.6,120209,01.0,W,A*12,9,221,102,221.38,63289.79,63.29,1.80,0.018046736,0.04,54.97,60,17, 40696,
3295,2/12/2009,11:18:17,0.00001157,111817.00,A,"51,563,486",N,"10,134,377",E,"032,1",59.4492,044.6,120209,01.0,W,A*1D,8,222,101,221.71,63306.30,63.31,1.81,0.018085911,0.00,54.98,59,17, 40697,
3296,2/12/2009,11:18:18,0.00001157,111818.00,A,"51,563,550",N,"10,134,478",E,"032,1",59.4492,044.2,120209,01.0,W,A*14,9,222,102,222.00,63322.81,63.32,1.78,0.017826535,-0.03,55.00,59,17, 40698,
3297,2/12/2009,11:18:19,0.00001157,111819.00,A,"51,563,613",N,"10,134,578",E,"032,7",60.5604,043.6,120209,01.0,W,A*15,10,222,102,222.29,63339.63,63.34,1.76,0.017571815,-0.10,55.02,61,17, 40699,
3298,2/12/2009,11:18:20,0.00001157,111820.00,A,"51,563,677",N,"10,134,678",E,"032,5",60.19,043.4,120209,01.0,W,A*1E,8,223,100,222.57,63356.35,63.36,1.73,0.017337761,-0.12,55.03,60,17, 40700,
3299,2/12/2009,11:18:21,0.00001157,111821.00,A,"51,563,741",N,"10,134,778",E,"032,1",59.4492,048.8,120209,01.0,W,A*19,9,223,102,222.86,63372.87,63.37,1.71,0.017102239,-0.12,55.05,59,17, 40701,
3300,2/12/2009,11:18:22,0.00001157,111822.00,A,"51,563,805",N,"10,134,878",E,"031,9",59.0788,048.8,120209,01.0,W,A*11,9,223,102,223.14,63389.28,63.39,1.65,0.016532963,-0.09,55.07,59,16, 40702,
3301,2/12/2009,11:18:23,0.00001157,111823.00,A,"51,563,869",N,"10,134,977",E,"031,9",59.0788,048.8,120209,01.0,W,A*14,9,224,102,223.43,63405.69,63.41,1.57,0.015707248,0.00,55.08,59,16, 40703,
3302,2/12/2009,11:18:24,0.00001157,111824.00,A,"51,563,932",N,"10,135,077",E,"031,6",58.5232,044.2,120209,01.0,W,A*1D,9,224,102,223.71,63421.95,63.42,1.49,0.014895601,-0.05,55.10,59,16, 40704,
3303,2/12/2009,11:18:25,0.00001157,111825.00,A,"51,563,993",N,"10,135,177",E,"031,2",57.7824,046.0,120209,01.0,W,A*12,9,224,102,223.95,63438.00,63.44,1.41,0.014068334,0.03,55.12,58,16, 40705,
3304,2/12/2009,11:18:26,0.00001157,111826.00,A,"51,564,053",N,"10,135,278",E,"031,2",57.7824,046.4,120209,01.0,W,A*1B,8,224,102,224.19,63454.05,63.45,1.29,0.012937071,0.03,55.13,58,16, 40706,
3305,2/12/2009,11:18:27,0.00001157,111827.00,A,"51,564,110",N,"10,135,382",E,"031,9",59.0788,050.4,120209,01.0,W,A*14,9,225,102,224.43,63470.46,63.47,1.15,0.011514633,-0.10,55.15,59,16, 40707,
3306,2/12/2009,11:18:28,0.00001157,111828.00,A,"51,564,165",N,"10,135,489",E,"031,2",57.7824,050.4,120209,01.0,W,A*1E,8,225,101,224.57,63486.51,63.49,1.01,0.010109443,-0.08,55.17,58,16, 40708,
3307,2/12/2009,11:18:29,0.00001157,111829.00,A,"51,564,220",N,"10,135,599",E,"031,4",58.1528,051.8,120209,01.0,W,A*16,8,225,102,224.71,63502.66,63.50,0.81,0.00810105,-0.22,55.18,58,16, 40709,
3308,2/12/2009,11:18:30,0.00001157,111830.00,A,"51,564,274",N,"10,135,710",E,"031,4",58.1528,052.0,120209,01.0,W,A*17,9,225,101,224.86,63518.82,63.52,0.64,0.006354424,-0.33,55.20,58,16, 40710,
3309,2/12/2009,11:18:31,0.00001157,111831.00,A,"51,564,328",N,"10,135,820",E,"031,1",57.5972,051.4,120209,01.0,W,A*10,9,226,102,224.95,63534.81,63.53,0.43,0.004289601,-0.32,55.22,58,16, 40711,
3310,2/12/2009,11:18:32,0.00001157,111832.00,A,"51,564,381",N,"10,135,928",E,"030,6",56.6712,050.4,120209,01.0,W,A*1E,8,226,102,225.00,63550.56,63.55,0.22,0.002177974,-0.41,55.23,57,16, 40712,
3311,2/12/2009,11:18:33,0.00001157,111833.00,A,"51,564,434",N,"10,136,033",E,"029,7",55.0044,049.0,120209,01.0,W,A*13,8,226,102,225.05,63565.84,63.57,0.00,0,-0.31,55.25,55,15, 40713,
3312,2/12/2009,11:18:34,0.00001157,111834.00,A,"51,564,488",N,"10,136,131",E,"028,8",53.3376,047.6,120209,01.0,W,A*16,9,226,102,225.00,63580.65,63.58,-0.22,-0.002231991,-0.17,55.27,53,15, 40714,
3313,2/12/2009,11:18:35,0.00001157,111835.00,A,"51,564,543",N,"10,136,222",E,"028,6",52.9672,041.8,120209,01.0,W,A*16,9,226,102,224.95,63595.37,63.60,-0.48,-0.00483107,-0.09,55.28,53,15, 40715,
3314,2/12/2009,11:18:36,0.00001157,111836.00,A,"51,564,602",N,"10,136,301",E,"027,4",50.7448,038.2,120209,01.0,W,A*1A,9,226,102,224.86,63609.46,63.61,-0.71,-0.007130161,0.14,55.30,51,14, 40716,
3315,2/12/2009,11:18:37,0.00001157,111837.00,A,"51,564,665",N,"10,136,366",E,"027,3",50.5596,030.2,120209,01.0,W,A*14,9,226,102,224.76,63623.51,63.62,-0.97,-0.009736441,0.26,55.32,51,14, 40717,
3316,2/12/2009,11:18:38,0.00001157,111838.00,A,"51,564,734",N,"10,136,418",E,"027,5",50.93,023.2,120209,01.0,W,A*14,9,225,102,224.57,63637.65,63.64,-1.26,-0.012586493,0.35,55.33,51,14, 40718,
3317,2/12/2009,11:18:39,0.00001157,111839.00,A,"51,564,806",N,"10,136,457",E,"027,9",51.6708,016.8,120209,01.0,W,A*10,8,225,102,224.38,63652.01,63.65,-1.50,-0.014979971,0.44,55.35,52,14, 40719,
3318,2/12/2009,11:18:40,0.00001157,111840.00,A,"51,564,884",N,"10,136,485",E,"028,5",52.782,009.6,120209,01.0,W,A*18,9,225,102,224.14,63666.67,63.67,-1.72,-0.017232625,0.50,55.37,53,15, 40720,
3319,2/12/2009,11:18:41,0.00001157,111841.00,A,"51,564,964",N,"10,136,495",E,"029,3",54.2636,001.2,120209,01.0,W,A*1C,9,225,102,223.90,63681.74,63.68,-1.93,-0.019269041,0.55,55.38,54,15, 40721,
3320,2/12/2009,11:18:42,0.00001157,111842.00,A,"51,565,046",N,"10,136,490",E,"030,2",55.9304,357.8,120209,01.0,W,A*11,8,224,102,223.57,63697.28,63.70,-2.14,-0.021433223,0.57,55.40,56,16, 40722,
3321,2/12/2009,11:18:43,0.00001157,111843.00,A,"51,565,132",N,"10,136,477",E,"031,3",57.9676,354.4,120209,01.0,W,A*14,7,224,101,223.19,63713.38,63.71,-2.31,-0.023144106,0.55,55.42,58,16, 40723,
3322,2/12/2009,11:18:44,0.00001157,111844.00,A,"51,565,221",N,"10,136,462",E,"032,4",60.0048,353.8,120209,01.0,W,A*19,7,223,102,222.76,63730.05,63.73,-2.47,-0.024731167,0.53,55.43,60,17, 40724,
3323,2/12/2009,11:18:45,0.00001157,111845.00,A,"51,565,313",N,"10,136,447",E,"033,6",62.2272,354.2,120209,01.0,W,A*11,9,223,102,222.33,63747.33,63.75,-2.62,-0.026160539,0.48,55.45,62,17, 40725,
3324,2/12/2009,11:18:46,0.00001157,111846.00,A,"51,565,409",N,"10,136,430",E,"034,6",64.0792,354.2,120209,01.0,W,A*19,9,222,102,221.86,63765.13,63.77,-2.79,-0.027873509,0.54,55.47,64,18, 40726,
3325,2/12/2009,11:18:47,0.00001157,111847.00,A,"51,565,507",N,"10,136,412",E,"035,6",65.9312,354.0,120209,01.0,W,A*14,9,222,102,221.33,63783.45,63.78,-2.93,-0.029298799,0.35,55.48,66,18, 40727,
3326,2/12/2009,11:18:48,0.00001157,111848.00,A,"51,565,607",N,"10,136,394",E,"036,5",67.598,354.2,120209,01.0,W,A*13,9,221,102,220.76,63802.22,63.80,-3.04,-0.030414291,0.26,55.50,68,19, 40728,
3327,2/12/2009,11:18:49,0.00001157,111849.00,A,"51,565,710",N,"10,136,376",E,"037,3",69.0796,354.6,120209,01.0,W,A*1A,9,221,102,220.19,63821.41,63.82,-3.13,-0.031241351,0.28,55.52,69,19, 40729,
3328,2/12/2009,11:18:50,0.00001157,111850.00,A,"51,565,815",N,"10,136,360",E,"038,8",71.8576,355.2,120209,01.0,W,A*1E,10,220,102,219.57,63841.37,63.84,-3.21,-0.032050032,0.22,55.53,72,20, 40730,
3329,2/12/2009,11:18:51,0.00001157,111851.00,A,"51,565,922",N,"10,136,344",E,"038,3",70.9316,355.4,120209,01.0,W,A*11,10,220,102,218.90,63861.08,63.86,-3.29,-0.032851144,0.41,55.55,71,20, 40731,
3330,2/12/2009,11:18:52,0.00001157,111852.00,A,"51,566,029",N,"10,136,327",E,"038,5",71.302,355.4,120209,01.0,W,A*10,10,219,102,218.19,63880.88,63.88,-3.33,-0.033329354,0.48,55.57,71,20, 40732,
3331,2/12/2009,11:18:53,0.00001157,111853.00,A,"51,566,137",N,"10,136,315",E,"039,5",73.154,356.0,120209,01.0,W,A*18,10,218,102,217.48,63901.20,63.90,-3.37,-0.033651101,0.57,55.58,73,20, 40733,
3332,2/12/2009,11:18:54,0.00001157,111854.00,A,"51,566,249",N,"10,136,309",E,"040,5",75.006,361.2,120209,01.0,W,A*10,10,217,102,216.76,63922.04,63.92,-3.40,-0.033969829,0.41,55.60,75,21, 40734,
3333,2/12/2009,11:18:55,0.00001157,111855.00,A,"51,566,364",N,"10,136,310",E,"041,5",76.858,002.2,120209,01.0,W,A*10,10,217,102,216.05,63943.39,63.94,-3.41,-0.03410563,0.37,55.62,77,21, 40735,
3334,2/12/2009,11:18:56,0.00001157,111856.00,A,"51,566,480",N,"10,136,314",E,"042,2",78.1544,000.4,120209,01.0,W,A*1A,10,216,101,215.29,63965.10,63.97,-3.40,-0.033963376,0.40,55.63,78,22, 40736,
3335,2/12/2009,11:18:57,0.00001157,111857.00,A,"51,566,600",N,"10,136,321",E,"043,9",81.3028,001.2,120209,01.0,W,A*1A,10,215,102,214.52,63987.68,63.99,-3.38,-0.033794608,0.21,55.65,81,23, 40737,
3336,2/12/2009,11:18:58,0.00001157,111858.00,A,"51,566,721",N,"10,136,328",E,"043,7",80.9324,001.0,120209,01.0,W,A*12,10,214,102,213.76,64010.16,64.01,-3.35,-0.033459602,0.31,55.67,81,22, 40738,
3337,2/12/2009,11:18:59,0.00001157,111859.00,A,"51,566,844",N,"10,136,335",E,"044,4",82.2288,000.6,120209,01.0,W,A*10,10,213,101,213.00,64033.00,64.03,-3.31,-0.033113018,0.28,55.68,82,23, 40739,
3338,2/12/2009,11:19:00,0.00001157,111900.00,A,"51,566,969",N,"10,136,341",E,"045,3",83.8956,000.4,120209,01.0,W,A*14,10,212,102,212.24,64056.31,64.06,-3.27,-0.032689265,0.33,55.70,84,23, 40740,
3339,2/12/2009,11:19:01,0.00001157,111901.00,A,"51,567,095",N,"10,136,347",E,"045,5",84.266,000.4,120209,01.0,W,A*1E,10,211,102,211.48,64079.71,64.08,-3.23,-0.032318461,0.23,55.72,84,23, 40741,
3340,2/12/2009,11:19:02,0.00001157,111902.00,A,"51,567,223",N,"10,136,353",E,"046,1",85.3772,000.4,120209,01.0,W,A*10,10,210,102,210.67,64103.43,64.10,-3.19,-0.031880159,0.17,55.73,85,24, 40742,
3341,2/12/2009,11:19:03,0.00001157,111903.00,A,"51,567,352",N,"10,136,359",E,"046,6",86.3032,000.4,120209,01.0,W,A*1B,8,209,101,209.90,64127.40,64.13,-3.14,-0.031434741,0.09,55.75,86,24, 40743,
3342,2/12/2009,11:19:04,0.00001157,111904.00,A,"51,567,483",N,"10,136,364",E,"047,9",88.7108,000.2,120209,01.0,W,A*11,9,209,102,209.14,64152.05,64.15,-3.09,-0.030851477,-0.08,55.77,89,25, 40744,
3343,2/12/2009,11:19:05,0.00001157,111905.00,A,"51,567,615",N,"10,136,369",E,"047,3",87.5996,000.2,120209,01.0,W,A*1A,10,208,102,208.43,64176.38,64.18,-3.03,-0.030333094,-0.01,55.78,88,24, 40745,
3344,2/12/2009,11:19:06,0.00001157,111906.00,A,"51,567,746",N,"10,136,374",E,"047,4",87.7848,000.6,120209,01.0,W,A*11,9,207,102,207.67,64200.76,64.20,-2.96,-0.029629087,-0.03,55.80,88,24, 40746,
